data.regionid,data.dnoregion,data.shortname,data.data.from,data.data.to,data.data.intensity.forecast,data.data.intensity.index,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2,SP Distribution,South Scotland,2020-01-12T18:00Z,2020-01-12T18:30Z,16,very low,1.6,0,3.1,0.2,0.5,41.2,0,0,53.4
2,SP Distribution,South Scotland,2020-01-12T18:30Z,2020-01-12T19:00Z,16,very low,1.7,0,3.1,0.2,0.7,40.9,0,0,53.4
2,SP Distribution,South Scotland,2020-01-12T19:00Z,2020-01-12T19:30Z,17,very low,1.7,0,3,0.2,0.8,40.6,0,0,53.7
2,SP Distribution,South Scotland,2020-01-12T19:30Z,2020-01-12T20:00Z,18,very low,1.7,0,3,0.2,1,40.5,0,0,53.6
2,SP Distribution,South Scotland,2020-01-12T20:00Z,2020-01-12T20:30Z,18,very low,1.7,0,3.1,0.2,1.2,40.3,0,0,53.5
2,SP Distribution,South Scotland,2020-01-12T20:30Z,2020-01-12T21:00Z,19,very low,1.7,0,3.1,0.2,1.1,39.9,0,0,54
2,SP Distribution,South Scotland,2020-01-12T21:00Z,2020-01-12T21:30Z,19,very low,1.7,0,3.2,0.2,1,39.5,0,0,54.4
2,SP Distribution,South Scotland,2020-01-12T21:30Z,2020-01-12T22:00Z,19,very low,1.7,0,3.2,0.2,1,39.1,0,0,54.8
2,SP Distribution,South Scotland,2020-01-12T22:00Z,2020-01-12T22:30Z,19,very low,1.7,0,3.2,0.2,1,38.8,0,0,55.1
2,SP Distribution,South Scotland,2020-01-12T22:30Z,2020-01-12T23:00Z,19,very low,1.6,0,3.3,0.2,1.1,38.6,0,0,55.2
2,SP Distribution,South Scotland,2020-01-12T23:00Z,2020-01-12T23:30Z,20,very low,1.6,0,3.3,0.2,1.2,38.1,0,0,55.6
2,SP Distribution,South Scotland,2020-01-12T23:30Z,2020-01-13T00:00Z,20,very low,1.7,0,3.3,0.2,1.3,37.6,0,0,55.9
2,SP Distribution,South Scotland,2020-01-13T00:00Z,2020-01-13T00:30Z,21,very low,1.7,0,3.4,0.2,1.4,36.9,0,0,56.4
2,SP Distribution,South Scotland,2020-01-13T00:30Z,2020-01-13T01:00Z,21,very low,1.7,0,3.4,0.2,1.5,36.5,0,0,56.7
2,SP Distribution,South Scotland,2020-01-13T01:00Z,2020-01-13T01:30Z,22,very low,1.7,0,3.4,0.1,1.6,36,0,0,57.2
2,SP Distribution,South Scotland,2020-01-13T01:30Z,2020-01-13T02:00Z,22,very low,1.7,0,3.4,0.2,1.6,35.3,0,0,57.8
2,SP Distribution,South Scotland,2020-01-13T02:00Z,2020-01-13T02:30Z,22,very low,1.7,0,3.5,0.2,1.5,34.7,0,0,58.4
2,SP Distribution,South Scotland,2020-01-13T02:30Z,2020-01-13T03:00Z,23,very low,1.6,0,3.5,0.2,1.7,34.2,0,0,58.8
2,SP Distribution,South Scotland,2020-01-13T03:00Z,2020-01-13T03:30Z,24,very low,1.6,0,3.5,0.2,1.8,33.9,0,0,59
2,SP Distribution,South Scotland,2020-01-13T03:30Z,2020-01-13T04:00Z,24,very low,1.6,0,3.5,0.2,2.1,33.7,0,0,58.9
2,SP Distribution,South Scotland,2020-01-13T04:00Z,2020-01-13T04:30Z,25,very low,1.6,0,3.4,0.2,2.1,33.6,0,0,59.1
2,SP Distribution,South Scotland,2020-01-13T04:30Z,2020-01-13T05:00Z,24,very low,1.6,0,3.4,0.2,2.2,33.4,0,0,59.2
2,SP Distribution,South Scotland,2020-01-13T05:00Z,2020-01-13T05:30Z,24,very low,1.6,0,3.3,0.2,2.2,33.2,0,0,59.5
2,SP Distribution,South Scotland,2020-01-13T05:30Z,2020-01-13T06:00Z,25,very low,1.6,0,3.3,0.1,2.3,33,0,0,59.7
2,SP Distribution,South Scotland,2020-01-13T06:00Z,2020-01-13T06:30Z,26,very low,1.6,0,3.2,0.1,2.7,32.6,0,0,59.8
2,SP Distribution,South Scotland,2020-01-13T06:30Z,2020-01-13T07:00Z,27,very low,1.5,0,3.1,0.1,3.1,32.1,0,0,60.1
2,SP Distribution,South Scotland,2020-01-13T07:00Z,2020-01-13T07:30Z,28,very low,1.5,0,3,0.1,3.3,31.9,0,0,60.2
2,SP Distribution,South Scotland,2020-01-13T07:30Z,2020-01-13T08:00Z,27,very low,1.5,0,3,0.1,3.2,31.6,0,0,60.6
2,SP Distribution,South Scotland,2020-01-13T08:00Z,2020-01-13T08:30Z,26,very low,1.5,0,2.9,0.1,3,31.4,0,0,61.1
2,SP Distribution,South Scotland,2020-01-13T08:30Z,2020-01-13T09:00Z,25,very low,1.4,0,2.9,0.1,2.8,30.9,0,0,61.9
2,SP Distribution,South Scotland,2020-01-13T09:00Z,2020-01-13T09:30Z,23,very low,1.4,0,2.9,0.1,2.5,30.4,0,0.1,62.6
2,SP Distribution,South Scotland,2020-01-13T09:30Z,2020-01-13T10:00Z,22,very low,1.4,0,2.8,0.1,2.1,30,0,0.1,63.5
2,SP Distribution,South Scotland,2020-01-13T10:00Z,2020-01-13T10:30Z,20,very low,1.3,0,2.8,0.1,1.8,29.4,0,0.3,64.3
2,SP Distribution,South Scotland,2020-01-13T10:30Z,2020-01-13T11:00Z,19,very low,1.3,0,2.8,0.1,1.6,28.8,0,0.4,65
2,SP Distribution,South Scotland,2020-01-13T11:00Z,2020-01-13T11:30Z,19,very low,1.3,0,2.7,0.1,1.6,28.2,0,0.5,65.6
2,SP Distribution,South Scotland,2020-01-13T11:30Z,2020-01-13T12:00Z,18,very low,1.2,0,2.7,0.1,1.5,27.6,0,0.6,66.3
2,SP Distribution,South Scotland,2020-01-13T12:00Z,2020-01-13T12:30Z,18,very low,1.2,0,2.7,0.1,1.5,27.2,0,0.6,66.7
2,SP Distribution,South Scotland,2020-01-13T12:30Z,2020-01-13T13:00Z,18,very low,1.2,0,2.7,0.1,1.5,27.3,0,0.6,66.6
2,SP Distribution,South Scotland,2020-01-13T13:00Z,2020-01-13T13:30Z,19,very low,1.2,0,2.7,0.1,1.6,27.5,0,0.6,66.3
2,SP Distribution,South Scotland,2020-01-13T13:30Z,2020-01-13T14:00Z,19,very low,1.2,0,2.7,0.1,1.8,27.9,0,0.6,65.7
2,SP Distribution,South Scotland,2020-01-13T14:00Z,2020-01-13T14:30Z,20,very low,1.2,0,2.7,0.1,1.9,28,0,0.5,65.6
2,SP Distribution,South Scotland,2020-01-13T14:30Z,2020-01-13T15:00Z,21,very low,1.2,0,2.7,0.1,2,28.2,0,0.4,65.4
2,SP Distribution,South Scotland,2020-01-13T15:00Z,2020-01-13T15:30Z,22,very low,1.2,0,2.7,0.1,2.2,28.3,0,0.3,65.2
2,SP Distribution,South Scotland,2020-01-13T15:30Z,2020-01-13T16:00Z,22,very low,1.2,0,2.8,0.1,2.3,28.2,0,0.2,65.2
2,SP Distribution,South Scotland,2020-01-13T16:00Z,2020-01-13T16:30Z,23,very low,1.3,0,2.8,0.1,2.3,28.3,0,0.1,65.1
2,SP Distribution,South Scotland,2020-01-13T16:30Z,2020-01-13T17:00Z,23,very low,1.3,0,2.8,0.2,2.3,28.7,0,0.1,64.6
2,SP Distribution,South Scotland,2020-01-13T17:00Z,2020-01-13T17:30Z,22,very low,1.3,0,2.9,0.2,2.2,29.2,0,0,64.2
2,SP Distribution,South Scotland,2020-01-13T17:30Z,2020-01-13T18:00Z,22,very low,1.3,0,3,0.2,2,29.6,0,0,63.9
2,SP Distribution,South Scotland,2020-01-13T18:00Z,2020-01-13T18:30Z,21,very low,1.4,0,3,0.2,1.9,29.5,0,0,64
2,SP Distribution,South Scotland,2020-01-13T18:30Z,2020-01-13T19:00Z,20,very low,1.4,0,3,0.2,1.6,29.3,0,0,64.5
2,SP Distribution,South Scotland,2020-01-13T19:00Z,2020-01-13T19:30Z,19,very low,1.4,0,3,0.2,1.4,29.1,0,0,64.9
2,SP Distribution,South Scotland,2020-01-13T19:30Z,2020-01-13T20:00Z,19,very low,1.4,0,3,0.2,1.2,29,0,0,65.2
2,SP Distribution,South Scotland,2020-01-13T20:00Z,2020-01-13T20:30Z,19,very low,1.4,0,3,0.3,1.2,29,0,0,65.1
2,SP Distribution,South Scotland,2020-01-13T20:30Z,2020-01-13T21:00Z,19,very low,1.4,0,3,0.3,1.3,28.9,0,0,65.1
2,SP Distribution,South Scotland,2020-01-13T21:00Z,2020-01-13T21:30Z,20,very low,1.3,0,3,0.3,1.6,28.5,0,0,65.3
2,SP Distribution,South Scotland,2020-01-13T21:30Z,2020-01-13T22:00Z,21,very low,1.3,0,3,0.3,2,27.9,0,0,65.5
2,SP Distribution,South Scotland,2020-01-13T22:00Z,2020-01-13T22:30Z,22,very low,1.3,0,3,0.3,2.3,27.5,0,0,65.6
2,SP Distribution,South Scotland,2020-01-13T22:30Z,2020-01-13T23:00Z,23,very low,1.3,0,2.9,0.3,2.3,27.2,0,0,66
2,SP Distribution,South Scotland,2020-01-13T23:00Z,2020-01-13T23:30Z,23,very low,1.3,0,3,0.3,2.3,27.2,0,0,65.9
2,SP Distribution,South Scotland,2020-01-13T23:30Z,2020-01-14T00:00Z,23,very low,1.2,0,3,0.3,2.3,27.1,0,0,66.1
16,Scotland,Scotland,2019-12-31T23:30Z,2020-01-01T00:00Z,32,very low,1.1,0,8,12,0,28.7,0,0,50.2
16,Scotland,Scotland,2020-01-01T00:00Z,2020-01-01T00:30Z,32,very low,1.1,0,8,11.6,0,27.3,0,0,52
16,Scotland,Scotland,2020-01-01T00:30Z,2020-01-01T01:00Z,32,very low,1.1,0,8,10.6,0,26.8,0,0,53.5
16,Scotland,Scotland,2020-01-01T01:00Z,2020-01-01T01:30Z,30,very low,1.1,0,7.4,10.5,0,26.1,0,0,54.9
16,Scotland,Scotland,2020-01-01T01:30Z,2020-01-01T02:00Z,30,very low,1.1,0,7.2,10.9,0,25.9,0,0,54.9
16,Scotland,Scotland,2020-01-01T02:00Z,2020-01-01T02:30Z,29,very low,1.1,0,7.2,10.5,0,25.5,0,0,55.7
16,Scotland,Scotland,2020-01-01T02:30Z,2020-01-01T03:00Z,30,very low,1.3,0,7.1,9.8,0,25.3,0,0,56.5
16,Scotland,Scotland,2020-01-01T03:00Z,2020-01-01T03:30Z,30,very low,1.3,0,7.7,9.3,0,25,0,0,56.7
16,Scotland,Scotland,2020-01-01T03:30Z,2020-01-01T04:00Z,29,very low,1.2,0,7.3,9,0,23.1,0,0,59.4
16,Scotland,Scotland,2020-01-01T04:00Z,2020-01-01T04:30Z,26,very low,1.2,0,6.5,8.6,0,21.9,0,0,61.8
16,Scotland,Scotland,2020-01-01T04:30Z,2020-01-01T05:00Z,23,very low,1.2,0,5.6,8.5,0,20.9,0,0,63.8
16,Scotland,Scotland,2020-01-01T05:00Z,2020-01-01T05:30Z,20,very low,1.2,0,5,9.2,0,20.9,0,0,63.7
16,Scotland,Scotland,2020-01-01T05:30Z,2020-01-01T06:00Z,20,very low,1.3,0,4.6,9.2,0,20.3,0,0,64.6
16,Scotland,Scotland,2020-01-01T06:00Z,2020-01-01T06:30Z,20,very low,1.2,0,4.6,9,0.1,20.4,0,0,64.7
16,Scotland,Scotland,2020-01-01T06:30Z,2020-01-01T07:00Z,20,very low,1.2,0,4.8,9,0.1,20.5,0,0,64.4
16,Scotland,Scotland,2020-01-01T07:00Z,2020-01-01T07:30Z,22,very low,1.2,0,5.2,10.3,0,21.1,0,0,62.2
16,Scotland,Scotland,2020-01-01T07:30Z,2020-01-01T08:00Z,22,very low,1.2,0,5.3,11.4,0.2,21.3,0,0,60.6
16,Scotland,Scotland,2020-01-01T08:00Z,2020-01-01T08:30Z,21,very low,1.1,0,4.8,11.8,0.2,20.9,0,0,61.2
16,Scotland,Scotland,2020-01-01T08:30Z,2020-01-01T09:00Z,24,very low,1.2,0,5.6,10.8,0.2,21.4,0,0,60.8
16,Scotland,Scotland,2020-01-01T09:00Z,2020-01-01T09:30Z,28,very low,1.2,0,6.3,12.1,0,21,0,0,59.4
16,Scotland,Scotland,2020-01-01T09:30Z,2020-01-01T10:00Z,29,very low,1.1,0,6.6,11.9,0.5,20.4,0,0.1,59.4
16,Scotland,Scotland,2020-01-01T10:00Z,2020-01-01T10:30Z,32,very low,1.1,0,6.9,11.1,0.7,20.1,0,0.1,60
16,Scotland,Scotland,2020-01-01T10:30Z,2020-01-01T11:00Z,38,very low,1,0,8,8.1,1.1,18.9,0,0.2,62.7
16,Scotland,Scotland,2020-01-01T11:00Z,2020-01-01T11:30Z,40,very low,0.9,0,8.7,8.6,1.1,17.7,0,0.3,62.7
16,Scotland,Scotland,2020-01-01T11:30Z,2020-01-01T12:00Z,35,very low,0.9,0,8.6,8.7,0.6,17.4,0,0.3,63.5
16,Scotland,Scotland,2020-01-01T12:00Z,2020-01-01T12:30Z,31,very low,0.9,0,7.7,8.7,0,17.8,0,0.4,64.5
16,Scotland,Scotland,2020-01-01T12:30Z,2020-01-01T13:00Z,34,very low,0.9,0,7.8,8.8,0.4,18.3,0,0.5,63.3
16,Scotland,Scotland,2020-01-01T13:00Z,2020-01-01T13:30Z,33,very low,0.9,0,7.5,8.7,1,17.9,0,0.3,63.7
16,Scotland,Scotland,2020-01-01T13:30Z,2020-01-01T14:00Z,32,very low,0.9,0,6.7,9,0.9,17.5,0,0.3,64.7
16,Scotland,Scotland,2020-01-01T14:00Z,2020-01-01T14:30Z,28,very low,0.8,0,5.8,9.1,1.1,17.9,0,0.2,65.1
16,Scotland,Scotland,2020-01-01T14:30Z,2020-01-01T15:00Z,24,very low,0.8,0,5.1,10.4,1.1,16.6,0,0.1,65.9
16,Scotland,Scotland,2020-01-01T15:00Z,2020-01-01T15:30Z,20,very low,0.7,0,4.1,11.6,0.9,17.5,0,0,65.2
16,Scotland,Scotland,2020-01-01T15:30Z,2020-01-01T16:00Z,20,very low,0.7,0,3.8,11.3,0.9,17.8,0,0,65.5
16,Scotland,Scotland,2020-01-01T16:00Z,2020-01-01T16:30Z,20,very low,0.7,0,3.8,11.1,1,17.6,0,0,65.8
16,Scotland,Scotland,2020-01-01T16:30Z,2020-01-01T17:00Z,19,very low,0.7,0,3.6,11.4,1,17.7,0,0,65.6
16,Scotland,Scotland,2020-01-01T17:00Z,2020-01-01T17:30Z,20,very low,0.7,0,3.9,11.4,1,17.6,0,0,65.4
16,Scotland,Scotland,2020-01-01T17:30Z,2020-01-01T18:00Z,18,very low,0.7,0,3.5,12.1,1,17.2,0,0,65.5
16,Scotland,Scotland,2020-01-01T18:00Z,2020-01-01T18:30Z,15,very low,0.7,0,2.8,13.2,1,16.9,0,0,65.4
16,Scotland,Scotland,2020-01-01T18:30Z,2020-01-01T19:00Z,14,very low,0.7,0,3.1,7.7,0.3,18.1,0,0,70.1
16,Scotland,Scotland,2020-01-01T19:00Z,2020-01-01T19:30Z,14,very low,0.7,0,3.1,7.6,0.3,17.6,0,0,70.7
16,Scotland,Scotland,2020-01-01T19:30Z,2020-01-01T20:00Z,17,very low,0.8,0,4.1,5.6,0,18.3,0,0,71.2
16,Scotland,Scotland,2020-01-01T20:00Z,2020-01-01T20:30Z,20,very low,0.8,0,4.4,4.4,0.4,18.1,0,0,71.9
16,Scotland,Scotland,2020-01-01T20:30Z,2020-01-01T21:00Z,19,very low,0.8,0,3.8,3.4,0.7,17.8,0,0,73.5
16,Scotland,Scotland,2020-01-01T21:00Z,2020-01-01T21:30Z,19,very low,0.8,0,4.2,2.9,0.6,18.1,0,0,73.4
16,Scotland,Scotland,2020-01-01T21:30Z,2020-01-01T22:00Z,18,very low,0.8,0,3.9,3.7,0.5,18.3,0,0,72.8
16,Scotland,Scotland,2020-01-01T22:00Z,2020-01-01T22:30Z,19,very low,0.8,0,3.5,3.6,0.9,18.2,0,0,73
16,Scotland,Scotland,2020-01-01T22:30Z,2020-01-01T23:00Z,20,very low,0.7,0,3.6,3.8,1.1,18.3,0,0,72.5
16,Scotland,Scotland,2020-01-01T23:00Z,2020-01-01T23:30Z,20,very low,0.7,0,3.6,3.9,1.2,19.3,0,0,71.3
16,Scotland,Scotland,2020-01-01T23:30Z,2020-01-02T00:00Z,17,very low,0.7,0,2.8,5.3,1.3,21.6,0,0,68.3
16,Scotland,Scotland,2020-01-02T00:00Z,2020-01-02T00:30Z,16,very low,0.8,0,2.5,4.7,1.3,20.6,0,0,70.1
16,Scotland,Scotland,2020-01-02T00:30Z,2020-01-02T01:00Z,17,very low,0.9,0,2.6,5.2,1.2,18.9,0,0,71.2
16,Scotland,Scotland,2020-01-02T01:00Z,2020-01-02T01:30Z,17,very low,1,0,2.6,5.5,1.3,18,0,0,71.6
16,Scotland,Scotland,2020-01-02T01:30Z,2020-01-02T02:00Z,18,very low,1,0,2.8,6.7,1.2,18.3,0,0,70
16,Scotland,Scotland,2020-01-02T02:00Z,2020-01-02T02:30Z,18,very low,1,0,3,6.6,1.2,18.4,0,0,69.8
16,Scotland,Scotland,2020-01-02T02:30Z,2020-01-02T03:00Z,14,very low,1.3,0,1.8,8.1,1.2,18.3,0,0,69.3
16,Scotland,Scotland,2020-01-02T03:00Z,2020-01-02T03:30Z,14,very low,1.3,0,1.8,8,1.3,18.4,0,0,69.2
16,Scotland,Scotland,2020-01-02T03:30Z,2020-01-02T04:00Z,15,very low,1.3,0,1.9,6.3,1.3,18.7,0,0,70.5
16,Scotland,Scotland,2020-01-02T04:00Z,2020-01-02T04:30Z,16,very low,1.3,0,2.1,6.2,1.3,18.5,0,0,70.6
16,Scotland,Scotland,2020-01-02T04:30Z,2020-01-02T05:00Z,17,very low,1.3,0,2.6,5.9,1.3,18.9,0,0,70
16,Scotland,Scotland,2020-01-02T05:00Z,2020-01-02T05:30Z,15,very low,1.3,0,2,5.9,1.3,18.6,0,0,70.9
16,Scotland,Scotland,2020-01-02T05:30Z,2020-01-02T06:00Z,16,very low,1.2,0,2.2,5.3,1.2,18.3,0,0,71.8
16,Scotland,Scotland,2020-01-02T06:00Z,2020-01-02T06:30Z,20,very low,1.2,0,3.5,5.5,1.1,18,0,0,70.7
16,Scotland,Scotland,2020-01-02T06:30Z,2020-01-02T07:00Z,20,very low,1.2,0,3.4,6.2,1.1,17.2,0,0,70.9
16,Scotland,Scotland,2020-01-02T07:00Z,2020-01-02T07:30Z,21,very low,1.3,0,3.8,6.5,0.9,17.4,0,0,70.1
16,Scotland,Scotland,2020-01-02T07:30Z,2020-01-02T08:00Z,22,very low,1.2,0,4.1,6.5,1.1,17.2,0,0,69.9
16,Scotland,Scotland,2020-01-02T08:00Z,2020-01-02T08:30Z,22,very low,1.1,0,4.1,6.6,1.1,17.4,0,0,69.7
16,Scotland,Scotland,2020-01-02T08:30Z,2020-01-02T09:00Z,21,very low,1.1,0,3.9,9.4,1.1,17.3,0,0,67.2
16,Scotland,Scotland,2020-01-02T09:00Z,2020-01-02T09:30Z,20,very low,1,0,3.7,8.9,1.1,17.1,0,0.1,68.1
16,Scotland,Scotland,2020-01-02T09:30Z,2020-01-02T10:00Z,18,very low,0.8,0,3.3,9.9,1,16.7,0,0.1,68.2
16,Scotland,Scotland,2020-01-02T10:00Z,2020-01-02T10:30Z,16,very low,0.9,0,2.7,9.4,1,16.7,0,0.1,69.2
16,Scotland,Scotland,2020-01-02T10:30Z,2020-01-02T11:00Z,14,very low,1,0,2.2,10.7,1,16.5,0,0.1,68.5
16,Scotland,Scotland,2020-01-02T11:00Z,2020-01-02T11:30Z,14,very low,1.1,0,2.1,7.3,1,17.1,0,0.1,71.3
16,Scotland,Scotland,2020-01-02T11:30Z,2020-01-02T12:00Z,15,very low,0.9,0,2.5,7.4,0.9,17.4,0,0.1,70.8
16,Scotland,Scotland,2020-01-02T12:00Z,2020-01-02T12:30Z,16,very low,0.8,0,2.6,7.3,1,17.5,0,0.1,70.7
16,Scotland,Scotland,2020-01-02T12:30Z,2020-01-02T13:00Z,19,very low,0.7,0,3.6,7.3,1,17.2,0,0.1,70.1
16,Scotland,Scotland,2020-01-02T13:00Z,2020-01-02T13:30Z,19,very low,0.7,0,3.7,6.8,0.9,17.1,0,0.1,70.7
16,Scotland,Scotland,2020-01-02T13:30Z,2020-01-02T14:00Z,20,very low,0.7,0,3.7,7.1,1,16.6,0,0,70.9
16,Scotland,Scotland,2020-01-02T14:00Z,2020-01-02T14:30Z,21,very low,0.7,0,4,6.3,1,18.3,0,0,69.7
16,Scotland,Scotland,2020-01-02T14:30Z,2020-01-02T15:00Z,22,very low,0.7,0,4.4,6.5,1,18.2,0,0,69.2
16,Scotland,Scotland,2020-01-02T15:00Z,2020-01-02T15:30Z,22,very low,0.7,0,4.2,8.2,1,18.1,0,0,67.8
16,Scotland,Scotland,2020-01-02T15:30Z,2020-01-02T16:00Z,20,very low,0.7,0,4.2,10.9,0.8,18.2,0,0,65.2
16,Scotland,Scotland,2020-01-02T16:00Z,2020-01-02T16:30Z,19,very low,0.7,0,4.2,7.4,0.3,18.9,0,0,68.5
16,Scotland,Scotland,2020-01-02T16:30Z,2020-01-02T17:00Z,18,very low,0.6,0,4.1,14.9,0.5,17.4,0,0,62.5
16,Scotland,Scotland,2020-01-02T17:00Z,2020-01-02T17:30Z,15,very low,0.6,0,3.7,13.6,0,17.5,0,0,64.6
16,Scotland,Scotland,2020-01-02T17:30Z,2020-01-02T18:00Z,14,very low,0.6,0,3.6,13.1,0,17.3,0,0,65.4
16,Scotland,Scotland,2020-01-02T18:00Z,2020-01-02T18:30Z,14,very low,0.6,0,3.5,10.2,0,17.7,0,0,68
16,Scotland,Scotland,2020-01-02T18:30Z,2020-01-02T19:00Z,14,very low,0.7,0,3.3,8,0,17.5,0,0,70.5
16,Scotland,Scotland,2020-01-02T19:00Z,2020-01-02T19:30Z,16,very low,0.7,0,3.9,4.2,0,18.7,0,0,72.5
16,Scotland,Scotland,2020-01-02T19:30Z,2020-01-02T20:00Z,16,very low,0.7,0,4,3.5,0,18.9,0,0,72.9
16,Scotland,Scotland,2020-01-02T20:00Z,2020-01-02T20:30Z,14,very low,0.7,0,3.3,3.3,0,19.9,0,0,72.8
16,Scotland,Scotland,2020-01-02T20:30Z,2020-01-02T21:00Z,14,very low,0.6,0,3.3,2.6,0,20.6,0,0,72.9
16,Scotland,Scotland,2020-01-02T21:00Z,2020-01-02T21:30Z,14,very low,0.7,0,3.5,2.3,0,21.5,0,0,72
16,Scotland,Scotland,2020-01-02T21:30Z,2020-01-02T22:00Z,15,very low,0.6,0,3.1,2.6,0,21.9,0,0,71.8
16,Scotland,Scotland,2020-01-02T22:00Z,2020-01-02T22:30Z,21,very low,0.7,0,3.9,2.8,1.1,20.2,0,0,71.3
16,Scotland,Scotland,2020-01-02T22:30Z,2020-01-02T23:00Z,22,very low,0.6,0,4.3,3,1,21.9,0,0,69.2
16,Scotland,Scotland,2020-01-02T23:00Z,2020-01-02T23:30Z,24,very low,0.7,0,4.2,2.8,1.3,23.3,0,0,67.7
16,Scotland,Scotland,2020-01-02T23:30Z,2020-01-03T00:00Z,25,very low,0.5,0,4.6,3.2,1.4,25.2,0,0,65.1
16,Scotland,Scotland,2020-01-03T00:00Z,2020-01-03T00:30Z,28,very low,0.6,0,5.1,3,1.4,23.9,0,0,66
16,Scotland,Scotland,2020-01-03T00:30Z,2020-01-03T01:00Z,31,very low,0.7,0,6.3,3,1.3,23.5,0,0,65.2
16,Scotland,Scotland,2020-01-03T01:00Z,2020-01-03T01:30Z,27,very low,0.8,0,6.4,3.6,0.5,24.5,0,0,64.2
16,Scotland,Scotland,2020-01-03T01:30Z,2020-01-03T02:00Z,26,very low,0.8,0,6.3,3.6,0.3,25.5,0,0,63.5
16,Scotland,Scotland,2020-01-03T02:00Z,2020-01-03T02:30Z,25,very low,0.8,0,5.9,3.2,0.2,26.3,0,0,63.6
16,Scotland,Scotland,2020-01-03T02:30Z,2020-01-03T03:00Z,26,very low,0.9,0,6.4,3.8,0,23.4,0,0,65.5
16,Scotland,Scotland,2020-01-03T03:00Z,2020-01-03T03:30Z,25,very low,0.8,0,6.3,3.6,0,24,0,0,65.3
16,Scotland,Scotland,2020-01-03T03:30Z,2020-01-03T04:00Z,26,very low,0.7,0,6.4,4.9,0,24.4,0,0,63.6
16,Scotland,Scotland,2020-01-03T04:00Z,2020-01-03T04:30Z,28,very low,0.8,0,6.7,5.9,0,23.7,0,0,62.9
16,Scotland,Scotland,2020-01-03T04:30Z,2020-01-03T05:00Z,32,very low,0.8,0,7.8,6,0,24.1,0,0,61.3
16,Scotland,Scotland,2020-01-03T05:00Z,2020-01-03T05:30Z,33,very low,0.9,0,7.6,6.9,0.6,23.5,0,0,60.5
16,Scotland,Scotland,2020-01-03T05:30Z,2020-01-03T06:00Z,33,very low,1,0,7.6,7.7,0.7,23,0,0,60
16,Scotland,Scotland,2020-01-03T06:00Z,2020-01-03T06:30Z,30,very low,1,0,7.2,7.8,0,23.1,0,0,60.9
16,Scotland,Scotland,2020-01-03T06:30Z,2020-01-03T07:00Z,37,very low,1,0,8.9,7.6,0,24.1,0,0,58.4
16,Scotland,Scotland,2020-01-03T07:00Z,2020-01-03T07:30Z,41,very low,1,0,10.4,8.6,0,22.9,0,0,57.1
16,Scotland,Scotland,2020-01-03T07:30Z,2020-01-03T08:00Z,40,very low,0.9,0,10.1,9.7,0,22.2,0,0,57.1
16,Scotland,Scotland,2020-01-03T08:00Z,2020-01-03T08:30Z,37,very low,0.9,0,9.9,9.8,0,21.3,0,0,58.1
16,Scotland,Scotland,2020-01-03T08:30Z,2020-01-03T09:00Z,32,very low,0.8,0,8,10.9,0,21.4,0,0,58.9
16,Scotland,Scotland,2020-01-03T09:00Z,2020-01-03T09:30Z,30,very low,0.8,0,7.8,10.6,0,20.7,0,0.1,60
16,Scotland,Scotland,2020-01-03T09:30Z,2020-01-03T10:00Z,26,very low,0.9,0,6.7,13.3,0,19.4,0,0.2,59.5
16,Scotland,Scotland,2020-01-03T10:00Z,2020-01-03T10:30Z,25,very low,0.9,0,6.1,11.5,0,19.7,0,0.4,61.4
16,Scotland,Scotland,2020-01-03T10:30Z,2020-01-03T11:00Z,25,very low,0.9,0,6.1,10.2,0,20.3,0,0.6,61.9
16,Scotland,Scotland,2020-01-03T11:00Z,2020-01-03T11:30Z,26,very low,0.9,0,6.3,9.6,0,20.2,0,0.9,62.1
16,Scotland,Scotland,2020-01-03T11:30Z,2020-01-03T12:00Z,25,very low,0.9,0,6.2,10.6,0,19.5,0,1,61.8
16,Scotland,Scotland,2020-01-03T12:00Z,2020-01-03T12:30Z,25,very low,1,0,5.9,9.3,0,19.3,0,0.9,63.6
16,Scotland,Scotland,2020-01-03T12:30Z,2020-01-03T13:00Z,25,very low,0.8,0,6.4,9.6,0,18.5,0,0.8,63.9
16,Scotland,Scotland,2020-01-03T13:00Z,2020-01-03T13:30Z,23,very low,0.8,0,5.9,8.6,0,22.9,0,0.6,61.2
16,Scotland,Scotland,2020-01-03T13:30Z,2020-01-03T14:00Z,21,very low,0.8,0,5.1,8.6,0,23.6,0,0.5,61.4
16,Scotland,Scotland,2020-01-03T14:00Z,2020-01-03T14:30Z,22,very low,0.9,0,5.6,7.3,0,23.4,0,0.4,62.4
16,Scotland,Scotland,2020-01-03T14:30Z,2020-01-03T15:00Z,22,very low,0.9,0,5.5,8.4,0,23.3,0,0.3,61.6
16,Scotland,Scotland,2020-01-03T15:00Z,2020-01-03T15:30Z,22,very low,0.9,0,5.3,9,0,24,0,0.1,60.7
16,Scotland,Scotland,2020-01-03T15:30Z,2020-01-03T16:00Z,23,very low,0.8,0,5.7,8,0,24.1,0,0,61.4
16,Scotland,Scotland,2020-01-03T16:00Z,2020-01-03T16:30Z,25,very low,0.8,0,6.2,7.8,0,23.7,0,0,61.5
16,Scotland,Scotland,2020-01-03T16:30Z,2020-01-03T17:00Z,26,very low,0.8,0,6.4,10.6,0,22.9,0,0,59.3
