"RenewableArea"	"ProjectName"	"SiteName"	"Country"	"Capacity"	"change in capacity Q1"	"change in capacity Q2"	"change in capacity Q3"	"change in capacity Q4"	"RESTATS Ref"	"ROC Ref"	"Survey"	"Capacity Q1"	"Capacity Q2"	"Capacity Q3"	"Capacity Q4"	"Operational Month (0=previous years)"	"CAPACITY END of last year"
"onshore"	"Nutberry"	"Nutberry"	"Scotland"	15	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"West Browncastle"	"West Browncastle"	"Scotland"	30	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Brockloch Rig"	"Brockloch Rig"	"Scotland"	61.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Brockloch Rig 1"	"Brockloch Rig 1"	"Scotland"	21.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Crystal Rig"	"Crystal Rig"	"Scotland"	62.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Crystal Rig II"	"Crystal Rig II"	"Scotland"	138	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Crystal Rig III"	"Crystal Rig III"	"Scotland"	13.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Mid Hill"	"Mid Hill"	"Scotland"	75.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Pauls Hill"	"Pauls Hill"	"Scotland"	64.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Rothes"	"Rothes"	"Scotland"	50.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Rothes II"	"Rothes II"	"Scotland"	41.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Bogenlea"	"Bogenlea"	"Scotland"	2.31	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Braes of Doune Wind Farm"	"Braes of Doune Wind Farm"	"Scotland"	72	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Carcant Wind Farm"	"Carcant Wind Farm"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Drone Hill"	"Drone Hill"	"Scotland"	28.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Kildrummy"	"Kildrummy"	"Scotland"	18.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Langhope Rig"	"Langhope Rig"	"Scotland"	16.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"North Rhins"	"North Rhins"	"Scotland"	22	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Stroupster"	"Stroupster"	"Scotland"	29.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Ardrossan"	"Ardrossan"	"Scotland"	30	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"A'Chruach"	"A'Chruach"	"Scotland"	42.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Beinn ghlas"	"Beinn ghlas"	"Scotland"	8.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Causeymire"	"Causeymire"	"Scotland"	48.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dalswinton"	"Dalswinton"	"Scotland"	30	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Farr"	"Farr"	"Scotland"	92	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Galawhistle"	"Galawhistle"	"Scotland"	66	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Glenkerie"	"Glenkerie"	"Scotland"	22	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Gordonstown Hill"	"Gordonstown Hill"	"Scotland"	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Hill of Fiddes"	"Hill of Fiddes"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Minsca"	"Minsca"	"Scotland"	36.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Novar"	"Novar"	"Scotland"	17	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Westfield"	"Westfield"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"offshore"	"Aberdeen"	"Aberdeen"	"Scotland"	96.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Clashindarroch"	"Clashindarroch"	"Scotland"	36.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Edinbane"	"Edinbane"	"Scotland"	41.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Minnygap (GB)"	"Minnygap (GB)"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Glenchamber Wind Farm (GB)"	"Glenchamber Wind Farm (GB)"	"Scotland"	25.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Earlseat Wind Farm (GB)"	"Earlseat Wind Farm (GB)"	"Scotland"	16	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Forss Extension Wind Farm (GB)"	"Forss Extension Wind Farm (GB)"	"Scotland"	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Forss Wind Farm (GB)"	"Forss Wind Farm (GB)"	"Scotland"	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Freasdail (GB)"	"Freasdail (GB)"	"Scotland"	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Hill of Towie Wind Farm (GB)"	"Hill of Towie Wind Farm (GB)"	"Scotland"	48.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Kelburn Wind Farm (GB)"	"Kelburn Wind Farm (GB)"	"Scotland"	28	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Meikle Carewe Wind Farm (GB)"	"Meikle Carewe Wind Farm (GB)"	"Scotland"	10.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Neilston (GB)"	"Neilston (GB)"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Penmanshiel Wind Farm (GB)"	"Penmanshiel Wind Farm (GB)"	"Scotland"	28.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"An Suidhe"	"An Suidhe"	"Scotland"	19.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Bad a Cheo"	"Bad a Cheo"	"Scotland"	26.65	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Bilbster"	"Bilbster"	"Scotland"	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Burgar Hill"	"Burgar Hill"	"Scotland"	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Lochelbank"	"Lochelbank"	"Scotland"	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Novar 2"	"Novar 2"	"Scotland"	36.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Barlockhart Moor Wind Energy Ltd"	"Barlockhart Moor Wind Energy Ltd"	"Scotland"	8.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Blantyre Muir Wind Energy Ltd"	"Blantyre Muir Wind Energy Ltd"	"Scotland"	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Cairnborrow Wind Energy Ltd"	"Cairnborrow Wind Energy Ltd"	"Scotland"	10.25	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Scotia wind (Craigengelt) Ltd"	"Scotia wind (Craigengelt) Ltd"	"Scotland"	20	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Arecleoch"	"Arecleoch"	"Scotland"	120	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Beinn an Tuirc I"	"Beinn an Tuirc I"	"Scotland"	29.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Beinn an Tuirc II"	"Beinn an Tuirc II"	"Scotland"	43.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Beinn Tharsuinn"	"Beinn Tharsuinn"	"Scotland"	29.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Black Law"	"Black Law"	"Scotland"	124.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Black Law II"	"Black Law II"	"Scotland"	63.43	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Clachan Flats"	"Clachan Flats"	"Scotland"	15.03	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Cruach Mhor"	"Cruach Mhor"	"Scotland"	29.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dersalloch"	"Dersalloch"	"Scotland"	69	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dun Law I"	"Dun Law I"	"Scotland"	17.16	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dun Law II"	"Dun Law II"	"Scotland"	29.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Ewe Hill I"	"Ewe Hill I"	"Scotland"	13.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Ewe Hill II"	"Ewe Hill II"	"Scotland"	36.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Glenapp"	"Glenapp"	"Scotland"	22	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Green Knowes"	"Green Knowes"	"Scotland"	27	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Hagshaw Hill I"	"Hagshaw Hill I"	"Scotland"	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Hagshaw Hill II"	"Hagshaw Hill II"	"Scotland"	26	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Hare Hill"	"Hare Hill"	"Scotland"	13.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Hare Hill II"	"Hare Hill II"	"Scotland"	29.75	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Harestanes"	"Harestanes"	"Scotland"	136	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Kilgallioch"	"Kilgallioch"	"Scotland"	239	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Mark Hill"	"Mark Hill"	"Scotland"	56	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Middleton"	"Middleton"	"Scotland"	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Wether Hill"	"Wether Hill"	"Scotland"	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Whitelee"	"Whitelee"	"Scotland"	322	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Whitelee II"	"Whitelee II"	"Scotland"	217.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Achany Windfarm"	"Achany Windfarm"	"Scotland"	38	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Artfield Fell Windfarm - A,C"	"Artfield Fell Windfarm - A,C"	"Scotland"	28.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"offshore"	"Beatrice Offshore windfarm"	"Beatrice Offshore windfarm"	"Scotland"	588	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Bhlaraidh Wind Farm"	"Bhlaraidh Wind Farm"	"Scotland"	110.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Cathkin Braes Wind Farm"	"Cathkin Braes Wind Farm"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Clyde Windfarm (Central)"	"Clyde Windfarm (Central)"	"Scotland"	195.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Clyde Windfarm (North)"	"Clyde Windfarm (North)"	"Scotland"	197.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Clyde Windfarm (South)"	"Clyde Windfarm (South)"	"Scotland"	128.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Drumderg Windfarm"	"Drumderg Windfarm"	"Scotland"	36.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dunmaglass Wind Farm"	"Dunmaglass Wind Farm"	"Scotland"	94.05	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Fairburn Windfarm"	"Fairburn Windfarm"	"Scotland"	40	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Gordonbush Wind Farm"	"Gordonbush Wind Farm"	"Scotland"	70	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Griffin Wind Farm"	"Griffin Wind Farm"	"Scotland"	188.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Hadyard Hill Windfarm - A,C"	"Hadyard Hill Windfarm - A,C"	"Scotland"	119.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Spurness Wind Farm II"	"Spurness Wind Farm II"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Strathy North"	"Strathy North"	"Scotland"	66	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Stronelairg Wind Farm"	"Stronelairg Wind Farm"	"Scotland"	227.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Tangy Wind Farm - A"	"Tangy Wind Farm - A"	"Scotland"	18.52	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Toddleburn Windfarm"	"Toddleburn Windfarm"	"Scotland"	27.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Andershaw"	"Andershaw"	"Scotland"	35	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Baillie"	"Baillie"	"Scotland"	53	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Berry Burn"	"Berry Burn"	"Scotland"	67	0	0	0	0	0	0	0	0	0	0	0	0	0
"offshore"	"Hywind BMU 1"	"Hywind BMU 1"	"Scotland"	30	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Airies"	"Airies"	"Scotland"	39.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"AOE"	"AOE"	"Scotland"	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Arnish Moor"	"Arnish Moor"	"Scotland"	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Betty Hill"	"Betty Hill"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"FMC Dunfermline"	"FMC Dunfermline"	"Scotland"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Lairg"	"Lairg"	"Scotland"	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Mossmorran"	"Mossmorran"	"Scotland"	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Newton of Fortrie"	"Newton of Fortrie"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Strath of Brydock"	"Strath of Brydock"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Black Hill Wind Farm"	"Black Hill Wind Farm"	"Scotland"	28.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Achairn Wind Farm"	"Achairn Wind Farm"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Blackcraig Windfarm"	"Blackcraig Windfarm"	"Scotland"	52.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Craig Wind Farm"	"Craig Wind Farm"	"Scotland"	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Craig Wind Farm Extension"	"Craig Wind Farm Extension"	"Scotland"	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Greendykeside Wind Farm"	"Greendykeside Wind Farm"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Lochhead Wind Farm"	"Lochhead Wind Farm"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Muirhall Wind Farm"	"Muirhall Wind Farm"	"Scotland"	12.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Tullymurdoch Windfarm"	"Tullymurdoch Windfarm"	"Scotland"	14.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Auquhirie Land Company Ltd"	"Auquhirie Land Company Ltd"	"Scotland"	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Beinneun Wind Farm Limited"	"Beinneun Wind Farm Limited"	"Scotland"	108.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Cour Wind Farm (Scotland) Limited"	"Cour Wind Farm (Scotland) Limited"	"Scotland"	20.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Carscreugh"	"Carscreugh"	"Scotland"	15.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Dungavel"	"Dungavel"	"Scotland"	26	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Middle Muir Wind Farm"	"Middle Muir Wind Farm"	"Scotland"	51	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Kype Muir Wind Farm"	"Kype Muir Wind Farm"	"Scotland"	88.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Tom Nan Clach"	"Tom Nan Clach"	"Scotland"	39.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"onshore"	"Corriegarth"	"Corriegarth"	"Scotland"	69.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Onshore"	"Bowbeat (Emly Bank) - RO"	"Bowbeat (Emly Bank) - RO"	"Scotland"	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Onshore"	"Bowbeat (Roughside) - RO"	"Bowbeat (Roughside) - RO"	"Scotland"	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Onshore"	"Camster"	"Camster"	"Scotland"	50	0	0	0	0	0	0	0	0	0	0	0	0	0
"Onshore"	"Deucheran Hill (RO)"	"Deucheran Hill (RO)"	"Scotland"	15.8	0	0	0	0	0	0	0	0	0	0	0	0	0
"Offshore"	"Robin Rigg East"	"Robin Rigg East"	"Scotland"	84	0	0	0	0	0	0	0	0	0	0	0	0	0
"Offshore"	"Robin Rigg West"	"Robin Rigg West"	"Scotland"	90	0	0	0	0	0	0	0	0	0	0	0	0	0
"Onshore"	"Rosehall"	"Rosehall"	"Scotland"	24.7	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Maldie"	"Maldie"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Auchtertyre"	"Auchtertyre"	"Scotland"	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Glen Tarbert"	"Glen Tarbert"	"Scotland"	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Garry Gualach"	"Garry Gualach"	"Scotland"	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Stanley Mill"	"Stanley Mill"	"Scotland"	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Inverbain"	"Inverbain"	"Scotland"	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Garrogie"	"Garrogie"	"Scotland"	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Braevallich"	"Braevallich"	"Scotland"	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Douglas Water"	"Douglas Water"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"River E"	"River E"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Inverlael"	"Inverlael"	"Scotland"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Carnoch"	"Carnoch"	"Scotland"	1.35	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Black Rock"	"Black Rock"	"Scotland"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Cia Aig"	"Cia Aig"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Grudie"	"Grudie"	"Scotland"	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Achanalt Power Station - A"	"Achanalt Power Station - A"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Aigas Power Station - A,E"	"Aigas Power Station - A,E"	"Scotland"	20	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Allt Na Lairige Power Station"	"Allt Na Lairige Power Station"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Awe Barrage - A"	"Awe Barrage - A"	"Scotland"	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Beannachran Dam - A"	"Beannachran Dam - A"	"Scotland"	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Cashlie Power Station - A,C"	"Cashlie Power Station - A,C"	"Scotland"	11	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Cassley Power Station - A,C,E"	"Cassley Power Station - A,C,E"	"Scotland"	9.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Ceannacroc Compensation Generator"	"Ceannacroc Compensation Generator"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Ceannacroc Power Station - A, E"	"Ceannacroc Power Station - A, E"	"Scotland"	16	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Chliostair Power Station - A,C"	"Chliostair Power Station - A,C"	"Scotland"	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Clachan"	"Clachan"	"Scotland"	40	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Cladach Dam"	"Cladach Dam"	"Scotland"	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Cluanie Dam  - A"	"Cluanie Dam  - A"	"Scotland"	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Clunie"	"Clunie"	"Scotland"	61.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Clunie Dam - A"	"Clunie Dam - A"	"Scotland"	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Cuaich Power Station - A,C"	"Cuaich Power Station - A,C"	"Scotland"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"River Cuileig"	"River Cuileig"	"Scotland"	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Culligran Comp Set - A,C,E"	"Culligran Comp Set - A,C,E"	"Scotland"	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Culligran Power Station Unit 2 - A"	"Culligran Power Station Unit 2 - A"	"Scotland"	17	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Dalchonize Power Station-A,C"	"Dalchonize Power Station-A,C"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Deanie"	"Deanie"	"Scotland"	38	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Duchally Power Station - A,C,E"	"Duchally Power Station - A,C,E"	"Scotland"	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Dundreggan Dam A"	"Dundreggan Dam A"	"Scotland"	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Errochty"	"Errochty"	"Scotland"	75	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Fasnakyle"	"Fasnakyle"	"Scotland"	69	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Fasnakyle Compensation Generator - A, C"	"Fasnakyle Compensation Generator - A, C"	"Scotland"	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Finlarig Power Station - A,G"	"Finlarig Power Station - A,G"	"Scotland"	16.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Foyers Falls Power Station"	"Foyers Falls Power Station"	"Scotland"	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0	"Gaur Power Station - A"	"Gaur Power Station - A"	"Scotland"	7.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Gisla Power Station - A"	"Gisla Power Station - A"	"Scotland"	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Glendoe Hydro Power Station"	"Glendoe Hydro Power Station"	"Scotland"	99.9	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Glenmoriston"	"Glenmoriston"	"Scotland"	37	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Grudie Bridge Power Station - A, G"	"Grudie Bridge Power Station - A, G"	"Scotland"	18.66	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Inverawe"	"Inverawe"	"Scotland"	25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Invergarry Dam - A, E"	"Invergarry Dam - A, E"	"Scotland"	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Invergarry Power Station - A,E"	"Invergarry Power Station - A,E"	"Scotland"	20	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Kerry Falls Power Station"	"Kerry Falls Power Station"	"Scotland"	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Kilmelford Compset  A,C"	"Kilmelford Compset  A,C"	"Scotland"	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Kilmelford Power Station - A, C,"	"Kilmelford Power Station - A, C,"	"Scotland"	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Kilmorack Power Station -A,E"	"Kilmorack Power Station -A,E"	"Scotland"	20	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Kingairloch Power Station - A,C"	"Kingairloch Power Station - A,C"	"Scotland"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Lairg Power Station"	"Lairg Power Station"	"Scotland"	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Lednock Power Station - A"	"Lednock Power Station - A"	"Scotland"	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Livishie Power Station - A"	"Livishie Power Station - A"	"Scotland"	15	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Loch Dubh"	"Loch Dubh"	"Scotland"	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Loch Ericht Power Station - A"	"Loch Ericht Power Station - A"	"Scotland"	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Loch Gair Power Station - A,C"	"Loch Gair Power Station - A,C"	"Scotland"	6	0	0	0	0	0	0	0	0	0	0	0	0	0
"Large Hydro"	"Lochay"	"Lochay"	"Scotland"	46	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Lochay Compensation Generator"	"Lochay Compensation Generator"	"Scotland"	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"Small Hydro"	"Lochay Fish Pass Generator  -  C"	"Lochay Fish Pass Generator  -  C"	"Scotland"	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0
