LA Code,Year,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Rail,Coal - Public Sector,Coal - Agriculture,Coal - Total,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Manufactured fuels - Total,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Road transport,Petroleum products - Rail,Petroleum products - Public Sector,Petroleum products - Agriculture,Petroleum products - Total,Gas - Industrial,Gas - Commercial,Gas - Domestic,Gas - Total,Electricity - Industrial & Commercial,Electricity - Domestic,Electricity - Total,Bioenergy & Wastes - Industrial,Bioenergy & Wastes - Commercial,Bioenergy & wastes - Domestic,Bioenergy & wastes - Total,All fuels - Total,Consuming Sector - Industry & Commercial,Consuming Sector - Domestic,Consuming Sector - Transport
S12000019,2006,Midlothian,2.018260466,0.142879597,10.36500124,0,1.564746522,0.023474108,14.11436193,0.1216518,6.48342055,6.60507235,94.2714502,1.575142672,41.85265876,514.8339624,1.016450044,0.565140614,21.27413605,675.3889407,97.93946001,92.40874999,590.75748,781.10569,205.92078,146.8869,352.80768,0,0,9.312061846,9.312061846,1839.333807,517.825872,805.6575224,515.8504124
S12000018,2006,Inverclyde,0.00316379,0.033678154,1.360053614,0,0,0.003684279,1.400579838,0.055029055,1.487004194,1.542033249,23.14111637,0.382905166,6.343299751,451.4688828,0.495156438,1.215570194,7.251133167,490.2980639,130.486214,123.117566,581.06969,834.6851,234.8097,194.05818,428.86788,0,0,5.593897302,5.593897302,1762.387554,520.4997602,789.9121249,451.9640392
S12000017,2006,Highland,26.60016338,2.661693251,122.5922957,3.643735847,20.28972003,0.542641507,176.3302497,4.531698198,67.86359744,72.39529563,745.459108,18.77876684,858.0633732,1985.148699,30.7186845,57.82957112,291.3731328,3987.371335,309.94515,292.44233,666.18966,1268.57714,1026.05675,748.972,1775.02875,147.727039,37.13054482,49.53968994,234.3972737,7514.100044,2981.368309,2513.220616,2019.511119
S12000014,2006,Falkirk,0.460235397,0.06418647,10.54580373,0.538034154,0.846782661,0.009473856,12.46451627,577.0680869,7.208862757,584.2769497,16188.5049,4.039948199,31.54346755,1269.02455,40.07653491,4.956861226,22.22681449,17560.37307,482.085704,454.861986,1110.47892,2047.42661,473.6899,333.30417,806.99407,0,0,13.68209089,13.68209089,21025.21731,18208.81487,1506.763315,1309.639119
S12000013,2006,Na h-Eileanan Siar,10.42784624,0.235130165,23.99625158,0,3.492785798,0.061053744,38.21306753,0,12.92566902,12.92566902,160.7355311,2.038272532,186.7893943,162.0566358,5.529793486,4.621363766,34.20457246,555.9755634,0,0,0,0,60.79001,96.57552,157.36553,0,0,7.237205893,7.237205893,771.7170359,276.6065659,327.5240408,167.5864292
S12000011,2006,East Renfrewshire,0.263616594,0.003295198,1.764602595,0,0,0.00926333,2.040777716,0.070097708,2.034344093,2.104441801,23.85968242,0.338515271,12.16874365,653.8428605,15.34129829,0.609762703,14.6541982,720.8150611,76.87592367,72.53468633,793.85217,943.26278,107.51935,187.62679,295.13451,0,0,7.979488619,7.979488619,1971.337059,296.7383914,1005.426139,669.1841588
S12000010,2006,East Lothian,365.0515834,0.176659607,13.14835937,0,1.175027397,0.134318243,379.685948,196.6375846,8.25641412,204.8939987,100.3231566,3.050100024,72.50804554,741.3133033,1.922620091,2.677292035,36.68799113,958.4825087,107.0530299,101.0076701,654.24565,862.30635,296.14632,207.83973,503.98605,248.1679559,62.37592975,12.0323632,322.5762489,3231.931104,1520.664619,968.0305622,743.2359234
S12000008,2006,East Ayrshire,4.222901962,0.148593312,7.463915705,0,1.901855831,0.117160039,13.85442685,0.122322747,5.36057109,5.482893836,140.9090517,1.539567316,53.06518454,893.2692474,23.55098726,3.351706408,92.3592815,1208.045026,223.4769398,210.8570402,964.96436,1399.29834,291.43617,220.76066,512.20846,132.4276422,33.28510838,11.459287,177.1720377,3316.061185,1136.155342,1263.073978,916.8202347
S12000006,2006,Dumfries and Galloway,18.56530293,0.684799695,37.00350641,0,6.596497877,0.596221429,63.44632834,0.617584227,22.35038442,22.96796864,350.5436303,6.438382282,373.6279841,1950.151992,46.10651625,6.795744188,477.4572872,3211.121536,295.2605142,278.5869458,719.33876,1293.18622,505.83522,389.04676,894.88198,36.06168651,9.063947102,27.77695273,72.90258635,5558.50662,1993.103764,1569.144348,1996.258508
S12000005,2006,Clackmannanshire,0.239131629,0.017591771,2.979571913,0,0.647940004,0.007368559,3.891603874,0,2.249766187,2.249766187,51.2048244,0.50924452,12.66525191,233.7766284,49.54555872,0.252628558,9.532438519,357.486575,241.3450419,227.7161181,382.78982,851.83935,232.16969,102.5766,334.74629,0,0,5.329268863,5.329268863,1555.542854,763.642018,508.5902789,283.3221871
K03000001,2006,GREAT BRITAIN (inc Unallocated),14991.01287,79.45246072,4435.256037,157.0262255,1050.238066,35.74995844,20748.73562,45727.29019,3507.789411,49235.0796,151654.4942,1507.510801,28749.07693,445862.9483,7193.51362,1370.872784,13681.15122,650019.5679,118113.0021,111443.078,399180.828,628736.9081,200016.3802,117817.1568,317833.5486,6929.487868,1741.696453,8801.131267,17472.31559,1684046.155,668341.4171,562491.2384,453213.4882
K02000001,2006,UNITED KINGDOM (inc Unallocated),16875.29434,87.54896545,4930.772952,157.1114878,1246.169113,38.889557,23335.78642,45927.26192,3848.625493,49775.88741,160050.0562,1643.349102,37954.88091,460605.9289,7309.912882,1637.548275,15418.60026,684620.2765,118113.0021,111443.078,399180.828,628736.9081,200016.3802,117817.1568,317833.5486,7030.753925,1767.149233,9458.528117,18256.43128,1722558.838,681295.0811,573190.7922,468072.9533
S92000003,2007,SCOTLAND,1702.440762,7.793927596,626.4498976,5.328400172,106.5308823,4.161676106,2452.705546,1013.538602,322.0795661,1335.618168,27109.42699,124.981363,3872.174347,38737.63953,639.4031377,244.4796206,2626.938228,73355.04322,12925.33389,12195.43122,34469.3429,59590.10801,16961.27341,12001.33427,28962.60768,824.3183498,207.1888101,581.6161789,1613.123339,167309.206,76053.83773,51872.99716,39382.37107
S12000050,2007,North Lanarkshire,0.989243113,0.03129305,12.1094864,0,0.100461906,0.006063266,13.23654773,53.23954586,8.311530737,61.5510766,322.1549392,3.741712701,37.53828159,2724.250892,31.18576743,4.502322668,24.34831009,3147.722226,715.8071819,675.3850481,2475.18964,3866.38187,1020.67206,636.2773,1656.94936,38.24217129,9.612002409,26.35378136,74.20795508,8820.049035,2868.832356,3195.78002,2755.43666
S12000049,2007,Glasgow City,0,4.22E-04,6.823693521,0,0,0,6.82411569,1.827397093,6.282348026,8.109745119,355.5796338,4.695927696,14.23488806,3241.791986,20.72838768,4.220850675,3.575295379,3644.826969,1450.846809,1368.916471,3618.24419,6437.99584,2073.43129,1245.41018,3318.82984,0,0,26.4341261,26.4341261,13443.02064,5263.094097,4917.429426,3262.520374
S12000048,2007,Perth and Kinross,11.12424577,0.591570987,23.05752864,0,6.103738847,0.460303154,41.3373874,0.289233716,12.23618288,12.5254166,160.3551221,6.209736993,246.8675998,2145.042073,37.27974718,4.608652129,149.3701017,2749.733033,196.6029791,185.5006709,789.68863,1171.79228,433.78737,418.06361,851.85098,0,0,24.17149533,24.17149533,4851.410592,1155.003725,1514.085047,2182.32182
S12000047,2007,Fife,754.3786811,0.165362085,24.87384801,0,13.55086459,0.257099444,793.2258552,16.25978242,15.19092161,31.45070403,4549.024476,10.69127856,117.0694334,2280.181654,37.79773558,5.159432438,82.25945598,7082.183466,1926.188591,1817.415369,2909.55851,6653.16247,1048.28168,720.46687,1768.74855,1.866897643,0.469236553,40.49986469,42.83599888,16371.60704,10225.96821,3827.659448,2317.97939
S12000045,2007,East Dunbartonshire,0.00822305,0.008778289,2.855670068,0,0.075191299,0.002442149,2.950304855,0.393353558,2.491713986,2.885067544,50.94517984,0.720472255,9.963839773,500.9292417,51.80087506,0.445363058,8.211673719,623.0166454,95.9468016,90.5286184,945.60041,1132.07583,223.93565,209.47956,433.42684,0,0,10.06695478,10.06695478,2204.421643,471.2217472,1180.458149,552.7301168
S12000042,2007,Dundee City,0.001795381,2.20E-04,3.566451869,0,0.00469945,0,3.573166508,1.556655148,3.373784486,4.930439633,210.0394786,0.640169524,6.009841519,780.9342664,4.279598282,0.802307669,1.031671458,1003.737333,398.3940508,375.8964592,918.58392,1692.87443,479.84217,383.97608,863.81825,0,0,14.47002048,14.47002048,3583.40364,1468.209677,1329.980098,785.2138646
S12000041,2007,Angus,12.90927573,0.162016344,15.25768141,0.025480667,1.416452776,0.390996623,30.16190355,0,8.27390407,8.27390407,213.4997423,2.976616392,149.9401587,892.6088464,12.05892308,1.005891423,77.58452827,1349.674707,172.9065007,163.1423493,685.41405,1021.4629,327.47754,298.25135,625.72889,0,0,17.27686183,17.27686183,3052.579166,973.4719099,1174.414006,904.6932501
S12000040,2007,West Lothian,1.170047373,0.063484635,11.90066933,0,0.836658304,0.019284564,13.9901442,12.09856742,7.083745763,19.18231318,304.1457004,3.333187296,33.03183613,1486.91308,23.30902986,1.804161028,26.46823034,1879.005225,375.1523533,353.9672367,1298.44298,2027.55094,602.01532,316.4523,918.46762,0,0,18.04211141,18.04211141,4876.238354,1681.074231,1684.953643,1510.22211
S12000039,2007,West Dunbartonshire,0,0.008352282,1.860380529,0,0.234972799,0.002357936,2.106063547,0.143621708,1.525134382,1.66875609,80.94929634,1.019406193,8.857563702,542.7077984,0.426708573,1.153463563,7.090841564,642.2050784,156.4865167,147.6496133,638.24277,942.3789,269.64155,181.33496,450.97651,0,0,5.847256433,5.847256433,2045.182564,664.3799924,837.6680651,543.134507
S12000038,2007,Renfrewshire,0.003141926,0.050356411,3.867432501,0,0,0.004715872,3.92564671,0.793418197,3.366191212,4.159609409,165.8297549,0.993562018,13.17218001,1302.431454,25.33671892,1.207627683,16.78391481,1525.755212,363.2382906,342.7259694,1262.54117,1968.4938,586.83817,359.02973,945.8679,0,0,13.57327681,13.57327681,4461.775445,1478.468922,1655.549981,1327.768173
S12000036,2007,City of Edinburgh,0.179469427,0.366328858,9.08442574,0,0.53568665,0.006231691,10.17214237,0.298837118,7.924690478,8.223527597,257.6018217,4.556129479,21.83358208,2894.082378,33.93084798,10.87903442,9.586241887,3232.470036,1083.820672,1022.616558,3393.07576,5499.51299,1778.59916,997.51673,2776.10426,0,0,32.0109571,32.0109571,11558.49391,4169.046171,4461.446145,2928.013226
S12000035,2007,Argyll and Bute,4.937307776,0.635000896,38.30809958,0,5.596304979,0.172045253,49.64875848,0.180322883,17.62802989,17.80835278,322.5382696,5.651514636,157.6167292,687.7912556,5.710401839,68.03016321,107.3353292,1354.673663,78.89850188,74.44304812,390.22139,543.56294,234.62362,314.14956,548.78481,0,0,20.58691843,20.58691843,2535.065443,903.0414284,938.5107271,693.5016575
S12000034,2007,Aberdeenshire,23.88907184,0.620404316,57.75536229,0,10.50476026,0.690117885,93.45971659,16.87103196,28.89252315,45.76355511,608.771637,12.02998155,698.4168571,2211.024146,20.5001811,8.236272472,326.5473488,3885.526424,192.8151329,181.9267271,1173.24603,1547.99952,728.25897,652.04758,1380.31818,0,0,47.81478578,47.81478578,7000.882182,2111.161456,2658.173138,2231.524328
S12000033,2007,Aberdeen City,0.973899329,0.413173021,5.376961784,0,9.634558932,0.014568692,16.41316176,15.47320532,4.465656743,19.93886206,636.0808122,1.982022758,24.73439489,1157.272621,6.7225118,20.58619451,10.54950724,1857.928064,531.9919236,501.9499664,1629.10714,2663.06066,827.73036,501.3693,1329.09966,0,0,17.31763863,17.31763863,5903.758047,2557.380192,2182.371092,1163.995133
S12000030,2007,Stirling,0.895694545,0.263676535,9.439599008,0,2.571317242,0.060211627,13.23049896,0.035063869,5.004109078,5.039172946,98.04227883,5.130285855,77.36629103,1059.040793,23.16824577,3.762563128,58.55665457,1325.067113,489.7930434,462.1340866,585.46583,1537.39296,336.16515,213.70125,549.8664,106.1332618,26.67613093,9.857228621,142.6666214,3573.262766,1590.219419,900.8343077,1082.209039
S12000029,2007,South Lanarkshire,3.609902991,0.154717844,26.82837876,0,2.044013938,0.101643967,32.7386575,8.183541831,14.46769402,22.65123585,388.7822072,3.679454369,144.0822933,2544.339714,12.12444083,4.228165317,113.112469,3210.348744,465.7315435,439.4313565,2258.83675,3163.99965,827.03256,696.71841,1523.75097,0,0,29.79379602,29.79379602,7983.283053,2256.091576,3170.727322,2556.464155
S12000028,2007,South Ayrshire,58.89137947,0.197195152,11.38869497,0,0.970886356,0.086064733,71.53422068,2.938626369,6.04038612,8.97901249,213.9673527,3.072263396,77.7937023,819.8198467,51.88344182,1.185278393,94.42638014,1262.148265,302.1061635,285.0460165,858.39867,1445.53922,343.6665,240.70611,584.37261,0,0,11.91447122,11.91447122,3384.4878,1306.554107,1206.242035,871.7032885
S12000027,2007,Shetland Islands,3.073949874,0.28010955,9.901743447,0,2.999077516,0.115538956,16.37041934,0,4.590431862,4.590431862,192.8640086,4.861429505,77.7435535,147.6002341,0,4.398958519,60.08115512,487.5493393,0,0,0,0,95.06362,107.79847,202.86209,0,0,5.567577332,5.567577332,716.9398578,363.7378476,205.6017761,147.6002341
S12000026,2007,Scottish Borders,17.87725078,0.196279673,41.6425332,0,2.72807835,0.272510252,62.71665226,0.407303325,19.19554559,19.60284891,193.6077059,4.905895298,235.5474707,930.5617517,0.925915844,2.342187704,255.43241,1623.323337,180.9190221,170.7023979,621.20482,972.81461,331.94346,294.91354,626.857,0,0,22.61887394,22.61887394,3327.933322,1161.334501,1235.122783,931.4876675
S12000023,2007,Orkney Islands,1.869739434,0.245613016,17.7592333,0,4.487606915,0.143076296,24.50526896,0,7.791506312,7.791506312,84.09912988,4.083482511,94.54888852,98.17049566,0,6.63940903,111.2038509,398.7452565,0,0,0,0,64.12782,85.45724,149.58506,0,0,6.785863945,6.785863945,587.4129557,276.899728,212.3427321,98.17049566
S12000021,2007,North Ayrshire,255.7493916,0.146280803,5.995142443,0,0.799622336,0.020631957,262.7110691,1.600150382,4.280362222,5.880512604,164.1191406,1.611177623,45.56211318,633.4957943,6.688564853,1.269948678,42.05976376,894.8065029,1000.817174,944.300326,990.34102,2935.45852,546.09828,291.62225,837.72053,132.6998504,33.35352672,14.246311,180.2996882,5116.876823,3124.645265,1352.047199,640.1843592
S12000020,2007,Moray,20.13507465,0.163586266,21.89384737,1.121149492,2.880450272,0.13204452,46.32615257,0,10.43104447,10.43104447,258.9460171,2.020198477,166.7432673,570.8615217,6.447305341,6.30092266,85.06395057,1096.383183,664.5007158,626.9758942,531.1421,1822.61871,338.47952,215.12011,553.59963,0,0,14.34712727,14.34712727,3543.705848,2005.598375,959.6774965,578.4299765
S12000019,2007,Midlothian,1.28506734,0.103846061,11.87775822,0,1.017230522,0.018779287,14.30268143,0.093597903,5.887773574,5.981371476,93.320758,1.480880964,36.08470735,527.1672672,1.046722667,0.550428594,20.19961866,679.8503835,91.27931343,86.12470657,601.99206,779.40771,172.85669,146.71245,319.56914,0,0,9.441026032,9.441026032,1808.552312,468.3309173,811.9957752,528.2139899
S12000018,2007,Inverclyde,0.002014456,0.024477556,1.563276967,0,0,0.002947426,1.592716405,0.053460272,1.38617863,1.439638902,22.79132078,0.359990868,5.748635091,453.993077,0.557705253,1.303949076,6.883671791,491.6383498,115.8614178,109.3186422,582.29084,807.4709,205.66492,184.95189,390.62844,0,0,5.671368046,5.671368046,1698.441413,462.2668122,781.6121887,454.5507822
S12000017,2007,Highland,19.52010688,1.934540608,140.4189658,3.643735847,21.92218518,0.434113208,187.8736475,3.423408754,61.13275104,64.5561598,734.6908803,17.6549839,734.0782207,2031.252906,35.57724348,57.7837045,276.7109974,3887.748937,294.7458937,278.1013863,674.4237,1247.27098,1030.77853,763.05593,1793.82283,71.73441583,18.03013151,50.22577275,139.9903201,7321.262874,2827.465278,2423.33534,2070.473886
S12000014,2007,Falkirk,0.293041203,0.046651256,12.08949635,0.538034154,1.007456914,0.007579085,13.98225896,726.6995069,6.581010822,733.2805177,15606.8844,3.798184457,27.72512102,1303.662633,44.76842491,5.147243337,21.10697278,17013.09298,462.6916922,436.5631678,1118.48036,2017.73522,478.95829,326.95419,805.91248,0,0,13.87157628,13.87157628,20597.87503,17743.20418,1505.701755,1348.969092
S12000013,2007,Na h-Eileanan Siar,6.6823624,0.170894535,27.48299061,0,3.990607831,0.048843,38.37569837,0,11.62092382,11.62092382,157.221054,1.916295627,159.8195051,162.7391771,5.225440457,4.558977689,32.48122096,523.9616709,0,0,0,0,59.80146,96.95931,156.76077,0,0,7.33743507,7.33743507,738.0564982,266.871716,303.2201646,167.9646175
S12000011,2007,East Renfrewshire,0.167850033,0.002394978,2.02905492,0,0,0.007410659,2.20671059,0.065053963,1.899786249,1.964840212,23.55133215,0.318257416,10.86973996,652.3586408,15.42502856,0.606771095,13.92114236,717.0509123,67.16994187,63.37680813,788.40933,918.95608,86.55046,184.73092,271.28138,0,0,8.089997786,8.089997786,1919.549921,255.7374227,996.0288289,667.7836693
S12000010,2007,East Lothian,486.8196321,0.128397654,15.06758091,0,0.955778405,0.107454594,503.0788437,149.9524504,7.499676478,157.4521269,100.9506851,2.867572047,61.9851956,769.3038518,2.14265048,2.168839088,34.87316986,974.2919639,106.6939923,100.6689077,657.17641,864.53931,299.8214,207.87462,507.69602,316.682351,79.59672314,12.19900126,408.4780754,3415.53634,1682.287353,961.8024842,771.4465022
S12000008,2007,East Ayrshire,2.68880727,0.107998843,8.558401375,0,1.183290291,0.093728031,12.63222581,0.090161435,4.906995612,4.997157047,138.0266586,1.447434561,46.28689393,895.6899002,25.20482783,2.481180707,87.70413704,1196.841033,230.9688567,217.9258833,959.14936,1408.05573,285.08619,219.48136,504.57918,132.4276422,33.28510838,11.61798843,177.330739,3304.436065,1133.517077,1250.000999,920.894728
S12000006,2007,Dumfries and Galloway,12.03461142,0.497718062,42.3982052,0,7.594120359,0.476977143,63.00163218,0.571303863,20.25224569,20.82354955,348.1766547,6.053088383,319.8716233,2048.893031,49.09315199,6.841271847,453.324961,3232.253782,284.3278208,268.2716292,726.50284,1279.10229,580.58123,388.96535,969.54658,24.53175953,6.165950409,28.16164003,58.85934997,5623.587184,1999.449097,1526.151904,2097.986183
S12000005,2007,Clackmannanshire,0.280484013,0.012785848,3.417302957,0,0.784809147,0.00589484,4.501276805,0,2.064787141,2.064787141,51.86954375,0.478769663,11.0299397,240.7272059,48.05659327,0.268084351,9.053251711,361.4833883,428.6429645,404.4371955,388.36059,1221.44075,243.46242,101.78576,345.24818,0,0,5.403074727,5.403074727,1940.141457,1139.296203,512.0614545,288.7837992
K03000001,2007,GREAT BRITAIN (inc Unallocated),16115.49085,57.74670361,5075.856686,157.0262255,971.6671185,28.59996675,22406.38755,43883.9983,3224.464075,47108.46238,147912.1435,1395.580602,25205.93381,451306.6447,7508.146422,1260.65958,12991.64997,647580.7585,114561.7916,108092.4069,391442.6796,614096.878,192544.3145,117126.8581,309671.1726,7911.260437,1988.460692,8923.019492,18822.74062,1659686.4,649715.7707,550998.8117,458971.8173
K02000001,2007,UNITED KINGDOM (inc Unallocated),17899.30246,63.63131001,5643.922955,157.1114878,1175.139092,31.1116456,24970.21895,44029.08525,3535.723952,47564.8092,156242.7935,1523.569621,33636.20265,466564.5115,7645.079999,1483.124427,14641.81023,681737.0919,114561.7916,108092.4069,391442.6796,614096.878,192544.3145,117126.8581,309671.1726,8013.460403,2014.148206,9589.520732,19617.12934,1697657.3,662315.6891,560974.908,474366.703
S92000003,2008,SCOTLAND,1958.236604,13.72528931,662.8952536,5.328400172,102.0039283,5.210899956,2747.400375,906.4509138,385.1071721,1291.558086,28216.79574,116.4665186,4116.493858,38485.48915,642.3612039,207.7506792,2567.907962,74353.26511,12391.50489,11691.74792,33341.54691,57424.79972,16732.48805,11577.73478,28310.22283,893.2112422,224.5047371,690.2348762,1807.950855,165935.197,76028.00537,50774.01285,39133.17876
S12000050,2008,North Lanarkshire,1.328645497,0.055728936,12.82206719,0,0.099608089,0.007591913,14.31364162,152.079857,9.68306123,161.7629182,262.3778803,3.520715487,39.57154529,2714.307239,30.82821059,4.16060988,23.8195197,3078.58572,627.3642651,591.9365649,2381.88215,3601.18298,955.54406,611.92408,1567.46814,2.77316822,0.697023697,31.27543503,34.74562695,8458.059027,2625.765239,3087.158339,2745.135449
S12000049,2008,Glasgow City,0,7.42E-04,7.23142655,0,0,0,7.232168544,4.192904517,7.172634621,11.36553914,321.8121868,4.386220785,14.51094297,3247.110955,20.6596193,3.644564299,3.492714413,3615.617204,1480.21608,1396.62724,3503.14208,6379.9854,2167.70407,1201.40226,3369.10633,0,0,31.37078441,31.37078441,13414.67743,5382.076723,4764.830129,3267.770574
S12000048,2008,Perth and Kinross,17.93397885,1.041039749,24.40043849,0,5.449403472,0.576352806,49.40121336,0.209138464,14.58403983,14.79317829,126.7806396,5.794513581,262.1813927,2107.181366,37.65840906,3.144881651,146.185308,2688.926511,188.4887304,177.8446396,777.1166,1143.44997,429.78665,399.65332,829.43997,1.648191872,0.414265815,28.68560004,30.74805772,4756.7589,1105.297734,1506.621391,2144.839775
S12000047,2008,Fife,957.6310648,0.290728287,26.33025609,0,11.34691162,0.321918237,995.920879,54.43775623,17.86995212,72.30770835,5127.845596,9.942688618,123.7469007,2249.957535,38.31263296,3.663802936,80.59961272,7634.068769,1756.968209,1657.750981,2789.82766,6204.54685,1017.64826,691.38024,1709.0285,3.25059962,0.81702399,48.06334504,52.13096865,16668.00368,10682.51515,3697.218354,2288.270168
S12000045,2008,East Dunbartonshire,0.014557748,0.015426346,3.025771285,0,0.062804093,0.003057853,3.121617325,0.194809583,2.854200675,3.049010258,43.99084914,0.671709898,10.16033172,496.5240545,52.69962109,0.28689776,8.026869681,612.3603338,84.00281906,79.25912094,919.21194,1082.47388,188.96424,201.10596,390.0702,0.001347072,3.39E-04,11.94699106,11.94867671,2103.023718,405.4948478,1148.305195,549.2236756
S12000042,2008,Dundee City,0.003185841,3.76E-04,3.779906144,0,0.003925253,0,3.787392887,0.598757629,3.845729328,4.444486957,198.7707265,0.593964336,6.11167866,781.5780151,4.324556652,0.674260066,1.019232766,993.0724341,357.7689519,337.5654881,895.06806,1590.4025,468.36336,364.32138,832.68474,2.95E-04,7.41E-05,17.17234348,17.17271237,3441.564266,1365.362597,1290.299098,785.9025718
S12000041,2008,Angus,20.1191965,0.286043793,16.14700034,0.025480667,1.506843578,0.489573003,38.57413789,0,9.840530023,9.840530023,185.0106693,2.780916626,159.043844,903.7415676,12.18816826,0.663529402,76.05166822,1339.480363,173.2535703,163.4698197,669.79496,1006.51835,323.16281,286.02822,609.19103,1.825714166,0.458885267,20.5033715,22.78797093,3026.392382,949.0792399,1161.357926,915.9552165
S12000040,2008,West Lothian,2.036779089,0.11129696,12.59676104,0,0.710597536,0.024146508,15.47958114,38.9619158,8.35197362,47.31388942,251.7421406,3.117626142,34.4963211,1491.6817,23.33361981,1.237278565,25.87862721,1831.487313,370.6404481,349.7101219,1244.8752,1965.22577,610.19121,307.9624,918.16524,0.188468706,0.047370784,21.41153392,21.64737341,4799.319167,1654.598028,1629.69419,1515.01532
S12000039,2008,West Dunbartonshire,0,0.014730872,1.970815997,0,0.196262798,0.002952415,2.184762082,0.403948046,1.754074991,2.158023037,68.38372256,0.942952306,9.395850995,543.9095441,0.432021936,1.037973057,6.926112301,631.0281773,151.7232852,143.1553648,616.87846,911.75711,234.58873,174.81053,409.41089,0,0,6.939250422,6.939250422,1963.478213,607.3760344,811.7489824,544.3415661
