SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
24-Feb-22,32,32767,33375,30175,4446,6550,2570,13080,0,8,505,991,307,249,0,990,1048,31
24-Feb-22,33,34425,35033,31802,4292,6550,1760,13080,0,8,504,991,361,272,63,1018,1048,0
24-Feb-22,34,36533,37146,33795,4138,6550,879,13080,0,13,504,991,362,271,215,1019,1048,0
24-Feb-22,35,38332,38941,35503,4041,6550,143,13080,0,9,504,991,715,245,277,1019,1048,0
24-Feb-22,36,39564,40167,36710,3943,6550,2,13080,0,3,504,991,757,271,352,1019,1048,0
24-Feb-22,37,40283,40884,37462,3964,6550,0,13080,0,1,504,991,925,271,237,1019,1048,0
24-Feb-22,38,39819,40420,37032,3985,6550,0,13080,0,1,504,991,927,272,187,1019,1048,0
24-Feb-22,39,39108,39715,36406,3986,6550,0,13080,0,7,504,991,926,272,316,1019,1048,0
24-Feb-22,40,37850,38461,35192,3987,6550,0,13080,0,11,504,991,925,272,293,1020,1048,0
24-Feb-22,41,36408,37017,33770,4002,6550,0,13080,0,9,504,991,888,271,275,1019,1048,0
24-Feb-22,42,35093,35701,32622,4017,6550,0,13080,0,8,504,991,888,271,339,1020,1048,0
24-Feb-22,43,33340,33947,31109,4098,6550,0,13080,0,7,504,991,963,272,322,1000,1048,0
24-Feb-22,44,31549,32155,29567,4178,6550,0,13080,0,6,503,973,964,272,358,999,1048,0
24-Feb-22,45,29548,30158,27735,4226,6550,0,13080,0,10,134,319,852,271,331,1000,1048,0
24-Feb-22,46,28063,28820,26274,4273,6550,0,13080,0,157,115,252,845,230,189,999,1048,0
24-Feb-22,47,26239,28088,24493,4236,6550,0,13080,0,275,-419,-555,754,198,44,782,1048,0
24-Feb-22,48,24941,27625,23291,4198,6550,0,13080,0,1025,-452,-607,759,65,0,774,1048,0
25-Feb-22,1,24608,27511,22933,4129,6550,0,13080,0,1557,-291,-455,1054,116,0,991,1048,0
25-Feb-22,2,25006,27714,23333,4059,6550,0,13080,0,1384,-285,-439,1056,248,61,999,1048,0
25-Feb-22,3,24777,27179,23078,4038,6550,0,13080,0,1386,-179,-237,1055,155,71,990,1048,0
25-Feb-22,4,24201,26741,22579,4016,6550,0,13080,0,1536,-175,-229,1055,28,0,990,1048,0
25-Feb-22,5,23515,26427,21990,3925,6550,0,13080,0,1512,-304,-441,1030,-55,0,901,1048,0
25-Feb-22,6,23340,26431,21773,3833,6550,0,13080,0,1512,-309,-460,1030,-210,0,898,1048,0
25-Feb-22,7,22924,26279,21347,3767,6550,0,13080,0,1501,-274,-606,780,-364,-10,833,1048,0
25-Feb-22,8,22595,26135,20969,3700,6550,0,13080,0,1491,-272,-616,758,-454,-107,830,1048,0
25-Feb-22,9,22697,26338,20988,3616,6550,0,13080,0,1394,-500,-632,871,-455,-60,731,1048,0
25-Feb-22,10,22871,26552,21109,3531,6550,0,13080,0,1381,-509,-634,873,-437,-120,727,1048,0
25-Feb-22,11,23775,26785,21921,3411,6550,0,13080,0,868,-508,-692,609,-327,-15,461,1048,0
25-Feb-22,12,25247,28075,23230,3291,6550,0,13080,0,676,-507,-690,593,-355,0,451,1048,0
25-Feb-22,13,27951,29841,25712,3149,6550,0,13080,0,184,-148,-452,876,-446,-60,630,1048,0
25-Feb-22,14,30252,31888,27742,3006,6550,0,13080,0,12,-134,-418,877,-371,-101,638,1048,0
25-Feb-22,15,32678,34145,29925,2891,6550,106,13080,0,11,-200,216,575,-447,-209,986,1048,0
25-Feb-22,16,34096,35473,31067,2775,6550,754,13080,0,11,-194,271,552,-441,-131,1000,1048,0
25-Feb-22,17,35075,36360,31874,2682,6550,1790,13080,0,12,433,690,834,-455,-218,1000,1048,0
25-Feb-22,18,34983,36198,31679,2589,6550,2900,13080,0,13,474,721,834,-407,-195,999,1048,0
25-Feb-22,19,34715,36101,31262,2517,6550,3950,13080,0,10,460,826,1030,-451,-325,1000,1048,0
25-Feb-22,20,33862,35320,30315,2445,6550,4750,13080,0,8,460,824,1045,-455,-395,1000,1048,0
25-Feb-22,21,33036,34384,29458,2317,6550,5360,13080,0,8,346,465,1056,-455,-285,999,1048,0
25-Feb-22,22,32399,33725,28809,2189,6550,5760,13080,0,7,342,434,1056,-433,-286,1000,1048,0
25-Feb-22,23,32122,33411,28555,2036,6550,6090,13080,0,7,220,185,1055,-426,-256,1000,1048,0
25-Feb-22,24,31819,33037,28296,1882,6550,6330,13080,0,7,216,186,1056,-456,-155,1000,1048,0
25-Feb-22,25,32396,33488,28873,1768,6550,6290,13080,0,6,455,849,1055,-449,-37,999,1048,0
25-Feb-22,26,32349,33357,28866,1653,6550,5920,13080,0,8,464,897,1056,-333,-67,1000,1048,0
25-Feb-22,27,31919,32710,28523,1591,6550,5490,13080,0,9,60,985,1055,-182,36,999,1048,0
25-Feb-22,28,31752,32419,28448,1528,6550,5380,13080,0,8,-1,991,1055,-45,-13,1000,1048,0
25-Feb-22,29,31571,32180,28392,1470,6550,5120,13080,0,9,448,991,1056,82,0,1000,1048,0
25-Feb-22,30,31686,32291,28575,1411,6550,4340,13080,0,5,504,990,1056,244,0,1000,1048,0
25-Feb-22,31,32040,32644,28963,1378,6550,3370,13080,0,4,504,955,1055,379,0,999,1048,0
25-Feb-22,32,33002,33609,30014,1345,6550,2400,13080,0,7,504,953,1055,389,1,999,1048,0
25-Feb-22,33,34661,35270,31625,1360,6550,1490,13080,0,9,504,989,701,293,92,885,1048,0
25-Feb-22,34,36341,36949,33248,1374,6550,761,13080,0,8,504,991,660,380,244,882,1048,0
25-Feb-22,35,37734,38335,34678,1492,6550,170,13080,0,1,504,991,568,363,394,1015,1048,0
25-Feb-22,36,38889,39490,35789,1609,6550,4,13080,0,1,504,992,567,402,500,1018,1048,0
25-Feb-22,37,39334,39989,36436,1739,6550,0,13080,0,1,505,991,658,402,504,691,1048,0
25-Feb-22,38,39107,39743,36305,1869,6550,2,13080,0,1,505,986,663,402,504,678,1048,0
25-Feb-22,39,38515,39119,35778,1945,6550,0,13080,0,4,493,808,678,402,504,845,1048,0
25-Feb-22,40,37609,38218,35045,2021,6550,0,13080,0,9,492,790,679,386,504,828,1048,0
25-Feb-22,41,36189,36840,33807,2091,6550,0,13080,0,10,244,597,646,327,504,-41,1048,0
25-Feb-22,42,34853,35555,32681,2160,6550,0,13080,0,5,234,580,645,327,504,-97,1048,0
25-Feb-22,43,33197,33960,31154,2185,6550,0,13080,0,7,2,456,567,327,504,-156,1048,0
25-Feb-22,44,31796,32610,29932,2210,6550,0,13080,0,7,-49,446,553,327,504,-158,1048,0
25-Feb-22,45,29995,30779,28301,2201,6550,0,13080,0,11,-95,405,170,327,504,-78,1048,0
25-Feb-22,46,28535,29301,26902,2191,6550,0,13080,0,18,-97,406,204,326,504,-51,1048,0
25-Feb-22,47,27041,27718,25476,2168,6550,0,13080,0,77,125,549,756,299,496,830,1048,0
25-Feb-22,48,25849,26462,24322,2145,6550,0,13080,0,13,134,567,748,299,504,886,1048,0
26-Feb-22,1,25338,25951,23997,2178,6550,0,13080,0,13,191,862,452,299,504,991,1048,0
26-Feb-22,2,25745,26356,24461,2211,6550,0,13080,0,11,193,876,451,299,504,994,1048,0
26-Feb-22,3,25431,26043,24167,2259,6550,0,13080,0,12,149,637,811,299,504,981,1048,0
26-Feb-22,4,24501,25254,23428,2307,6550,0,13080,0,153,148,613,853,299,504,980,1048,0
26-Feb-22,5,23727,24737,22794,2315,6550,0,13080,0,410,125,353,892,299,504,822,1048,0
26-Feb-22,6,23176,24412,22266,2323,6550,0,13080,0,636,124,336,887,298,504,812,1048,0
26-Feb-22,7,22721,23954,21812,2343,6550,0,13080,0,633,84,364,651,273,504,308,1048,0
26-Feb-22,8,22330,23575,21436,2362,6550,0,13080,0,645,82,356,650,272,504,285,1048,0
26-Feb-22,9,21845,23517,20988,2392,6550,0,13080,0,867,-176,-29,298,273,504,289,1048,0
26-Feb-22,10,21687,23434,20859,2421,6550,0,13080,0,908,-190,-49,258,273,504,285,1048,0
26-Feb-22,11,22050,23857,21220,2463,6550,0,13080,0,686,-311,160,178,273,504,-210,1048,0
26-Feb-22,12,22501,24235,21625,2505,6550,0,13080,0,586,-316,170,174,272,504,-232,1048,0
26-Feb-22,13,23902,24679,22951,2539,6550,0,13080,0,54,-103,11,104,272,504,-20,1048,0
26-Feb-22,14,24835,25555,23822,2572,6550,0,13080,0,12,-95,6,102,272,504,-13,1048,0
26-Feb-22,15,26223,26891,25113,2620,6550,156,13080,0,17,-51,213,633,272,504,92,1048,0
26-Feb-22,16,26936,27574,25714,2667,6550,879,13080,0,15,-23,226,722,272,504,96,1048,0
26-Feb-22,17,27803,28417,26442,2772,6550,1920,13080,0,14,82,130,663,272,504,381,1048,0
26-Feb-22,18,27816,28427,26296,2877,6550,2960,13080,0,11,83,127,663,272,504,392,1048,0
26-Feb-22,19,28118,28729,26423,3008,6550,3850,13080,0,11,170,257,780,272,434,625,1048,0
26-Feb-22,20,27466,28078,25796,3138,6550,4750,13080,0,12,173,264,786,272,388,634,1048,0
26-Feb-22,21,26894,27506,25219,3312,6550,5220,13080,0,12,89,194,591,272,275,492,1048,0
26-Feb-22,22,26264,26876,24539,3486,6550,5390,13080,0,12,86,197,618,272,168,487,1048,0
26-Feb-22,23,25897,26509,24066,3638,6550,5560,13080,0,12,147,490,1054,272,270,762,1048,0
26-Feb-22,24,25309,25919,23490,3790,6550,5880,13080,0,10,147,499,1054,272,221,773,1048,0
26-Feb-22,25,24879,25657,23089,3857,6550,6230,13080,0,10,-168,69,976,272,265,790,1048,0
26-Feb-22,26,24369,25160,22673,3924,6550,6330,13080,0,11,-180,44,970,272,204,791,1048,0
26-Feb-22,27,24157,24840,22481,3917,6550,6480,13080,0,12,-71,222,745,272,256,719,1048,0
26-Feb-22,28,23861,24574,22213,3909,6550,5800,13080,0,46,-67,221,742,267,259,717,1048,0
26-Feb-22,29,23828,25019,22225,3868,6550,5090,13080,0,12,-322,-257,577,272,407,590,1048,0
26-Feb-22,30,24280,25507,22673,3827,6550,4570,13080,0,7,-331,-289,576,272,503,578,1048,0
26-Feb-22,31,25228,26266,23581,3738,6550,3650,13080,0,9,-179,-227,214,272,504,-23,1048,0
26-Feb-22,32,26327,27371,24715,3649,6550,2810,13080,0,8,-173,-211,170,272,489,-52,1048,0
26-Feb-22,33,28140,28893,26462,3519,6550,1890,13080,0,12,148,201,2,263,388,-141,1048,0
26-Feb-22,34,29699,30422,28020,3388,6550,1090,13080,0,17,169,236,0,272,459,-106,1048,0
26-Feb-22,35,31945,32551,30091,3338,6550,325,13080,0,6,299,445,639,272,380,941,1048,0
26-Feb-22,36,33848,34452,31850,3288,6550,13,13080,0,4,304,453,767,272,428,1020,1048,0
26-Feb-22,37,34683,35286,32659,3323,6550,0,13080,0,3,304,230,958,260,319,901,1048,0
26-Feb-22,38,34353,34959,32353,3357,6550,0,13080,0,6,304,225,972,178,346,896,1048,0
26-Feb-22,39,33331,33946,31442,3395,6550,0,13080,0,15,382,587,804,262,482,589,1048,0
26-Feb-22,40,32276,32885,30540,3432,6550,0,13080,0,9,385,615,801,272,454,577,1048,0
26-Feb-22,41,31325,31932,29643,3478,6550,0,13080,0,7,430,730,720,272,500,659,1048,0
26-Feb-22,42,30216,30825,28602,3524,6550,0,13080,0,9,432,731,718,272,504,662,1048,0
26-Feb-22,43,28751,29359,27211,3523,6550,0,13080,0,8,239,511,604,272,504,527,1048,0
26-Feb-22,44,27711,28321,26232,3522,6550,0,13080,0,10,232,486,604,272,504,523,1048,0
26-Feb-22,45,26400,27013,24957,3507,6550,0,13080,0,13,32,102,773,272,504,583,1048,0
26-Feb-22,46,25298,26099,23902,3491,6550,0,13080,0,200,-1,59,775,272,504,586,1048,0
26-Feb-22,47,23840,25945,22509,3415,6550,0,13080,0,614,-344,-547,725,272,491,668,1048,0
26-Feb-22,48,23095,25552,21797,3338,6550,0,13080,0,917,-359,-581,724,250,369,671,1048,0
27-Feb-22,1,22871,25301,21624,3315,6550,0,13080,0,1185,-359,-286,808,238,297,630,1048,0
27-Feb-22,2,23283,25707,22086,3291,6550,0,13080,0,1201,-359,-264,809,240,236,628,1048,0
27-Feb-22,3,22913,25520,21745,3251,6550,0,13080,0,1460,-351,-196,913,98,84,775,1048,0
27-Feb-22,4,22203,24898,21039,3210,6550,0,13080,0,1469,-351,-202,915,-35,-38,780,1048,0
27-Feb-22,5,21802,25023,20635,3174,6550,0,13080,0,1515,-351,-586,958,-168,-1,844,1048,0
27-Feb-22,6,21678,25110,20460,3137,6550,0,13080,0,1516,-351,-608,960,-302,-55,846,1048,0
27-Feb-22,7,21366,24454,20090,3072,6550,0,13080,0,1417,-361,-455,798,-237,-18,902,1048,0
27-Feb-22,8,20889,24076,19541,3007,6550,0,13080,0,1312,-361,-451,779,-351,-112,904,1048,0
27-Feb-22,9,20430,24029,19088,2967,6550,0,13080,0,1397,-409,-716,553,-453,-24,781,1048,0
27-Feb-22,10,20550,24159,19176,2927,6550,0,13080,0,1329,-411,-730,552,-456,-83,777,1048,0
27-Feb-22,11,20831,24505,19408,2865,6550,0,13080,0,1469,-326,-591,584,-453,-235,952,1048,0
27-Feb-22,12,21176,24658,19678,2803,6550,0,13080,0,1255,-323,-572,586,-384,-348,958,1048,0
27-Feb-22,13,22311,25095,20686,2755,6550,0,13080,0,910,-98,-251,880,-449,-476,896,1048,0
27-Feb-22,14,23115,25406,21376,2707,6550,1,13080,0,504,-89,-220,911,-456,-422,894,1048,0
27-Feb-22,15,23906,25787,22217,2688,6550,195,13080,0,311,263,72,1029,-456,-514,913,1048,0
27-Feb-22,16,24399,26174,22566,2668,6550,1080,13080,0,188,283,113,1031,-456,-531,915,1048,0
27-Feb-22,17,25152,26965,23121,2709,6550,2240,13080,0,228,496,862,1055,-456,-529,996,1048,0
27-Feb-22,18,25492,27355,23360,2750,6550,3350,13080,0,276,504,916,1056,-456,-531,999,1048,0
27-Feb-22,19,25657,27551,23453,2852,6550,4340,13080,0,307,504,987,1054,-456,-531,1000,1048,0
27-Feb-22,20,25507,27434,23257,2953,6550,5280,13080,0,340,504,986,1055,-456,-531,999,1048,0
27-Feb-22,21,25232,26852,22946,3025,6550,6100,13080,0,34,263,809,1056,-456,-530,999,1048,0
27-Feb-22,22,24803,26396,22490,3097,6550,6810,13080,0,7,253,797,1056,-456,-530,1000,1048,0
27-Feb-22,23,24368,25814,22168,3184,6550,7360,13080,0,8,382,822,1055,-387,-451,1000,1048,0
27-Feb-22,24,24031,25173,21936,3271,6550,7740,13080,0,7,387,825,1055,-236,-299,1000,1048,0
27-Feb-22,25,23885,24738,21905,3376,6550,7830,13080,0,7,491,871,1055,-98,-148,999,1048,0
27-Feb-22,26,23756,24465,21899,3480,6550,7750,13080,0,9,490,851,1055,47,-100,999,1048,0
27-Feb-22,27,23545,24245,21838,3538,6550,7470,13080,0,68,-9,-13,939,187,-10,1000,1048,0
27-Feb-22,28,23681,24475,22121,3596,6550,6960,13080,0,66,-50,-78,925,180,0,998,1048,0
27-Feb-22,29,23780,24784,22277,3597,6550,6190,13080,0,8,-140,-256,713,297,68,629,1048,0
27-Feb-22,30,24231,25240,22730,3597,6550,5360,13080,0,8,-143,-258,706,258,221,614,1048,0
27-Feb-22,31,25528,26136,23911,3457,6550,4390,13080,0,8,126,96,476,299,358,628,1048,0
27-Feb-22,32,27206,27815,25336,3317,6550,3380,13080,0,9,144,129,475,290,287,628,1048,0
27-Feb-22,33,29469,30080,27438,3170,6550,2240,13080,0,11,444,440,559,195,228,747,1048,0
27-Feb-22,34,31704,32317,29535,3022,6550,1110,13080,0,13,456,456,594,281,361,752,1048,0
27-Feb-22,35,33958,34567,31623,3019,6550,227,13080,0,9,426,266,1044,302,330,805,1048,0
27-Feb-22,36,35579,36181,33162,3015,6550,4,13080,0,2,424,251,1044,302,417,807,1048,0
27-Feb-22,37,36014,36614,33608,3062,6550,0,13080,0,0,336,191,1055,302,334,880,1048,0
27-Feb-22,38,35898,36500,33507,3108,6550,0,13080,0,2,333,198,1055,302,237,883,1048,0
27-Feb-22,39,35057,35670,32797,3153,6550,0,13080,0,13,334,570,1037,301,250,993,1048,0
27-Feb-22,40,33990,34602,31870,3197,6550,0,13080,0,12,330,576,1036,230,279,996,1048,0
27-Feb-22,41,32856,33775,30811,3201,6550,0,13080,0,9,-144,-166,1009,270,427,832,1048,0
27-Feb-22,42,31485,32479,29633,3205,6550,0,13080,0,8,-168,-218,1007,273,436,827,1048,0
27-Feb-22,43,29850,30736,28126,3198,6550,0,13080,0,9,-55,-222,1019,273,498,960,1048,0
27-Feb-22,44,28139,29025,26646,3190,6550,0,13080,0,8,-36,-242,1020,273,504,963,1048,0
27-Feb-22,45,26541,28410,25128,3171,6550,0,13080,0,14,-304,-951,1055,273,504,563,1048,0
27-Feb-22,46,25065,27546,23734,3151,6550,0,13080,0,544,-337,-1000,1044,273,504,547,1048,0
27-Feb-22,47,23414,26197,22257,3126,6550,0,13080,0,669,-500,-1014,733,204,437,378,1048,0
27-Feb-22,48,22494,25628,21440,3101,6550,0,13080,0,1013,-506,-1015,739,66,287,372,1048,0
28-Feb-22,1,22120,25350,21183,3096,6550,0,13080,0,1097,-516,-1017,960,148,135,409,1048,0
28-Feb-22,2,22733,25807,21843,3091,6550,0,13080,0,940,-516,-1018,961,265,46,411,1048,0
28-Feb-22,3,22753,26097,21846,3124,6550,0,13080,0,1200,-517,-1027,948,248,138,415,1048,0
28-Feb-22,4,22169,25506,21316,3157,6550,0,13080,0,1193,-516,-1028,923,128,30,416,1048,0
28-Feb-22,5,21605,24939,20817,3137,6550,0,13080,0,1190,-516,-1028,508,159,0,208,977,0
28-Feb-22,6,21268,24596,20466,3117,6550,0,13080,0,1183,-517,-1028,482,45,0,200,942,0
28-Feb-22,7,20937,24028,20091,3118,6550,0,13080,0,925,-516,-1027,3,-23,0,158,926,0
28-Feb-22,8,20642,23843,19747,3118,6550,0,13080,0,915,-516,-1027,0,-143,0,156,933,0
28-Feb-22,9,20561,23890,19678,3072,6550,0,13080,0,612,-516,-1028,-251,-260,0,-62,1036,0
28-Feb-22,10,20804,24014,19867,3026,6550,0,13080,0,351,-516,-1026,-274,-308,-65,-70,1048,0
28-Feb-22,11,21632,24427,20639,2997,6550,0,13080,0,21,-342,-980,-310,-163,-77,-302,1048,0
28-Feb-22,12,22971,25559,21846,2967,6550,0,13080,0,8,-337,-977,-312,-44,18,-310,1048,0
28-Feb-22,13,25840,28725,24468,2907,6550,0,13080,0,9,-511,-1024,-409,-151,0,-181,1048,0
28-Feb-22,14,28620,31595,27035,2847,6550,2,13080,0,13,-517,-1017,-420,-231,0,-177,1048,0
28-Feb-22,15,31568,34385,29711,2806,6550,40,13080,0,10,-492,-617,-723,-273,0,-102,1048,0
28-Feb-22,16,33360,36071,31249,2764,6550,180,13080,0,10,-491,-588,-724,-209,0,-89,1048,0
28-Feb-22,17,34784,36831,32494,2732,6550,468,13080,0,12,-514,-528,395,-328,-65,554,1048,0
28-Feb-22,18,35259,37433,32763,2700,6550,742,13080,0,12,-515,-524,981,-307,-215,589,1048,-1
28-Feb-22,19,35988,38164,33195,2668,6550,1190,13080,0,10,-244,-534,1055,-422,-366,984,1048,220
28-Feb-22,20,35778,38108,32928,2636,6550,1700,13080,0,12,-234,-526,1055,-455,-503,999,1048,319
28-Feb-22,21,35449,37295,32545,2610,6550,2050,13080,0,13,-49,-201,1055,-455,-528,1000,1048,462
28-Feb-22,22,35425,37180,32440,2583,6550,2260,13080,0,9,0,-166,1056,-455,-525,999,1048,732
28-Feb-22,23,35673,37231,32586,2508,6550,2030,13080,0,8,91,312,1055,-455,-495,999,1048,1000
28-Feb-22,24,35728,37158,32625,2433,6550,1860,13080,0,7,94,342,1056,-455,-368,999,1048,1000
28-Feb-22,25,36200,37574,33081,2354,6550,1710,13080,0,7,86,239,1055,-455,-312,999,1048,999
28-Feb-22,26,36347,37686,33251,2274,6550,1700,13080,0,7,85,245,1056,-455,-277,999,1048,999
28-Feb-22,27,36393,37701,33364,2168,6550,1390,13080,0,7,317,727,1055,-455,-246,1000,1048,1000
28-Feb-22,28,36179,37492,33179,2061,6550,1260,13080,0,7,326,764,1056,-455,-251,999,1048,1000
28-Feb-22,29,36576,37776,33632,1992,6550,1080,13080,0,7,494,887,1056,-455,-138,999,1048,1000
28-Feb-22,30,36661,37930,33750,1922,6550,788,13080,0,6,499,883,1057,-455,-208,1000,1048,702
28-Feb-22,31,36964,38077,33963,1805,6550,558,13080,0,7,173,438,1055,-401,-105,878,1048,100
28-Feb-22,32,37732,38745,34759,1688,6550,355,13080,0,8,159,417,1054,-326,-79,873,1048,100
28-Feb-22,33,38588,39839,35533,1600,6550,177,13080,0,13,76,728,1056,-440,-198,870,1048,100
28-Feb-22,34,39685,40848,36565,1512,6550,72,13080,0,15,74,749,1054,-428,-120,871,1048,40
28-Feb-22,35,40870,42118,37588,1436,6550,19,13080,0,11,460,748,1056,-455,-182,910,1048,0
28-Feb-22,36,41685,42775,38457,1359,6550,2,13080,0,3,476,752,1056,-412,-75,912,1048,0
28-Feb-22,37,41945,43141,38656,1361,6550,0,13080,0,1,493,885,968,-454,-141,732,1048,0
28-Feb-22,38,41499,42835,38202,1363,6550,0,13080,0,2,493,887,967,-456,-278,726,1048,0
28-Feb-22,39,40121,41442,36992,1368,6550,0,13080,0,11,244,618,1004,-456,-254,923,1048,0
28-Feb-22,40,38946,40392,35833,1373,6550,0,13080,0,11,235,585,1007,-456,-379,931,1048,0
28-Feb-22,41,37432,38932,34334,1397,6550,0,13080,0,10,58,41,996,-456,-434,954,1048,0
28-Feb-22,42,35973,37546,33037,1421,6550,0,13080,0,7,52,-4,997,-456,-506,956,1048,0
28-Feb-22,43,34382,36188,31575,1425,6550,0,13080,0,7,-83,-288,1054,-427,-401,806,1048,0
28-Feb-22,44,32641,34539,29937,1429,6550,0,13080,0,4,-90,-305,1055,-439,-460,792,1048,0
28-Feb-22,45,30478,32540,27952,1420,6550,0,13080,0,6,-500,-237,953,-342,-377,176,1048,0
28-Feb-22,46,28570,30859,26199,1411,6550,0,13080,0,10,-516,-253,948,-433,-477,153,1048,0
28-Feb-22,47,26980,29646,24700,1315,6550,0,13080,0,14,-159,-976,1054,-455,-462,769,1048,0
28-Feb-22,48,25523,28500,23289,1218,6574,0,13080,0,455,-143,-1012,1055,-456,-311,800,1048,0
01-Mar-22,1,25502,27792,23268,1217,6574,0,13080,0,573,140,-508,1055,-449,-160,849,1048,0
01-Mar-22,2,26236,28376,23939,1216,6574,0,13080,0,592,151,-459,994,-446,-43,851,1048,0
01-Mar-22,3,26022,27851,23740,1205,6574,0,13080,0,631,238,42,418,-455,-143,898,1048,0
01-Mar-22,4,25417,27356,23158,1194,6574,0,13080,0,745,241,76,374,-455,-139,901,1048,0
01-Mar-22,5,24917,27277,22711,1196,6574,0,13080,0,1121,334,44,-116,-456,-67,861,1048,0
01-Mar-22,6,24504,26941,22276,1197,6574,0,13080,0,1193,338,45,-116,-456,-72,859,1048,0
01-Mar-22,7,24240,26550,21956,1185,6574,0,13080,0,1193,360,185,-113,-404,0,717,1048,0
01-Mar-22,8,24020,26333,21693,1172,6574,0,13080,0,1197,360,196,-113,-403,0,712,1048,0
01-Mar-22,9,23852,26340,21563,1176,6574,0,13080,0,1444,61,261,187,-444,0,495,1048,0
01-Mar-22,10,23991,26332,21678,1180,6574,0,13080,0,1286,37,219,235,-455,0,482,1048,0
01-Mar-22,11,24720,27433,22396,1187,6574,0,13080,0,198,-496,-930,437,-440,-14,-35,1048,0
01-Mar-22,12,25746,28283,23290,1194,6574,1,13080,0,4,-517,-1015,437,-342,0,-59,1048,0
01-Mar-22,13,28520,30518,25802,1168,6574,0,13080,0,8,-315,-602,561,-431,-42,140,1048,0
01-Mar-22,14,31182,33193,28232,1141,6574,0,13080,0,9,-308,-566,568,-391,-137,148,1048,0
01-Mar-22,15,34145,35477,30871,1155,6574,50,13080,0,11,-129,-317,406,-250,-25,374,1048,0
01-Mar-22,16,35222,36518,31758,1169,6574,267,13080,0,13,-117,-257,404,-309,0,383,1048,0
01-Mar-22,17,36528,37480,32957,1174,6574,666,13080,0,12,464,837,586,-340,0,596,1048,0
01-Mar-22,18,36701,37533,33145,1179,6574,1210,13080,0,11,501,926,610,-221,0,604,1048,0
01-Mar-22,19,37026,37983,33493,1165,6574,1640,13080,0,7,501,987,923,-326,-24,917,1048,0
01-Mar-22,20,37026,38053,33506,1151,6574,2020,13080,0,7,501,990,925,-420,0,929,1048,0
01-Mar-22,21,36957,38023,33435,1184,6574,2530,13080,0,11,500,945,1024,-455,0,976,1048,631
01-Mar-22,22,37125,38190,33646,1216,6574,2820,13080,0,9,500,943,1029,-456,0,978,1048,1000
01-Mar-22,23,37021,38098,33576,1237,6574,2940,13080,0,7,500,966,1054,-448,-22,888,1048,1000
01-Mar-22,24,36733,37782,33316,1258,6574,3000,13080,0,7,500,967,1055,-441,-1,884,1048,1000
01-Mar-22,25,36969,37897,33551,1263,6574,2880,13080,0,7,500,967,1055,-321,0,965,1048,1000
01-Mar-22,26,36867,37778,33465,1268,6574,2790,13080,0,7,499,967,1055,-304,0,968,1048,999
01-Mar-22,27,36586,37415,33214,1287,6574,2590,13080,0,4,59,967,1055,-225,0,998,1048,1000
01-Mar-22,28,36088,36796,32781,1305,6574,2300,13080,0,7,-2,967,1055,-99,0,1000,1048,602
01-Mar-22,29,35893,36502,32640,1304,6574,2050,13080,0,7,-2,967,1056,12,0,999,1048,500
01-Mar-22,30,36073,36680,32835,1302,6574,1660,13080,0,7,24,961,1056,16,0,999,1048,512
01-Mar-22,31,36424,37031,33150,1278,6574,1290,13080,0,7,482,756,1031,119,0,904,1048,500
01-Mar-22,32,37134,37745,33851,1254,6574,902,13080,0,11,485,745,1030,224,0,900,1048,351
01-Mar-22,33,37905,38516,34556,1230,6574,591,13080,0,11,499,884,1008,111,0,1015,1048,0
01-Mar-22,34,38571,39180,35132,1205,6574,288,13080,0,9,500,893,1007,91,0,1019,1048,0
01-Mar-22,35,39677,40361,36089,1229,6574,80,13080,0,2,452,894,1029,-82,0,1019,1048,0
01-Mar-22,36,40531,41297,36781,1252,6574,4,13080,0,0,450,895,1030,-166,0,1019,1048,0
01-Mar-22,37,41094,41860,37259,1290,6574,0,13080,0,0,498,955,1054,-166,0,1019,1048,0
01-Mar-22,38,40941,41707,37060,1328,6574,0,13080,0,0,500,960,1055,-166,0,1019,1048,0
01-Mar-22,39,40267,41002,36496,1366,6574,0,13080,0,7,500,989,1056,-128,0,1015,1048,0
01-Mar-22,40,39098,39715,35504,1403,6574,0,13080,0,17,495,969,1055,4,52,1012,1048,0
01-Mar-22,41,37665,38278,34168,1448,6574,0,13080,0,13,18,187,1048,166,202,598,1048,0
01-Mar-22,42,36129,36776,32834,1492,6574,0,13080,0,9,-38,127,1047,214,324,581,1048,0
01-Mar-22,43,34402,35245,31275,1510,6574,0,13080,0,8,-190,-45,932,352,270,465,1048,0
01-Mar-22,44,32407,33273,29521,1527,6574,0,13080,0,7,-193,-66,931,386,220,461,1048,0
01-Mar-22,45,30488,31844,27788,1546,6574,0,13080,0,6,-351,-399,911,402,358,747,1048,0
01-Mar-22,46,28732,30105,26177,1565,6574,0,13080,0,3,-356,-414,899,402,315,758,1048,0
